lep_n,jet_n,photon_n,tau_n,met,met_mpx,met_mpy,truth_jet_n,truth_elec_n,truth_muon_n,truth_tau_n,truth_photon_n,eventNumber,runNumber,m_ee,m_4l,lep_pt_0,lep_pt_1,lep_pt_2,lep_pt_3,lep_eta_0,lep_eta_1,lep_eta_2,lep_eta_3,lep_phi_0,lep_phi_1,lep_phi_2,lep_phi_3,lep_e_0,lep_e_1,lep_e_2,lep_e_3,lep_type_0,lep_type_1,lep_type_2,lep_type_3,source_file
4,4,0,0,74.647934,-72.68452,17.008099,5,2,2,0,2,23075,284500,239.5477694955953,1492.1722482894384,270.9989318847656,166.7709503173828,667.8724365234375,329.5939636230469,0.19000838696956635,0.25169238448143005,0.49591967463493347,1.4209955930709839,-2.8594560623168945,2.2287795543670654,0.24585552513599396,-0.6661121249198914,275.9056396484375,172.08128356933594,751.696533203125,722.2581787109375,11.0,11.0,13.0,13.0,ODEO_FEB2025_v0_4lep_mc_312613.aMcAtNloPy8EG_A14N30NLO_LQd_gstML_0p3_nonallhad_M1000.4lep.root
4,6,0,1,205.3565,115.15309,170.03252,8,2,2,1,0,25356,284500,247.6855630252007,973.8239763675386,109.22677612304688,131.6784210205078,466.5394287109375,301.58740234375,0.6307933926582336,1.5018489360809326,0.5082635283470154,1.1018997430801392,1.1329456567764282,-1.2543003559112549,-0.7124224305152893,-2.7937183380126953,131.68763732910156,310.280517578125,528.1089477539062,503.9703369140625,11.0,11.0,13.0,13.0,ODEO_FEB2025_v0_4lep_mc_312613.aMcAtNloPy8EG_A14N30NLO_LQd_gstML_0p3_nonallhad_M1000.4lep.root
4,3,0,0,156.97379,156.94464,-3.0249805,5,0,3,0,2,25598,284500,0.04671599871943466,878.714584211698,23.161020278930664,9.642218589782715,326.0128479003906,281.5801086425781,-1.217632532119751,-1.217336893081665,-1.2174839973449707,0.8717784881591797,0.08010618388652802,0.07683311402797699,0.07790270447731018,-1.2087159156799316,42.55962371826172,17.71370506286621,598.9915771484375,395.5309143066406,11.0,11.0,13.0,13.0,ODEO_FEB2025_v0_4lep_mc_312613.aMcAtNloPy8EG_A14N30NLO_LQd_gstML_0p3_nonallhad_M1000.4lep.root
4,2,0,1,195.13916,-81.1287,-177.47514,4,1,3,0,1,25922,284500,29.292701286047922,1729.7673418367451,147.81788635253906,13.728743553161621,963.9365234375,727.0407104492188,0.635023295879364,0.991457462310791,0.09846976399421692,0.28207939863204956,-0.969918429851532,-1.519417643547058,0.6809110045433044,2.797177791595459,178.6371307373047,21.047502517700195,968.6135864257812,756.1578979492188,11.0,11.0,13.0,13.0,ODEO_FEB2025_v0_4lep_mc_312613.aMcAtNloPy8EG_A14N30NLO_LQd_gstML_0p3_nonallhad_M1000.4lep.root
4,3,0,0,312.9869,-68.03173,-305.50366,6,2,3,1,1,25744,284500,,1163.1766345946808,216.0819854736328,31.459495544433594,542.3553466796875,564.5701293945312,0.09103420376777649,1.3047492504119873,0.40591320395469666,0.12612515687942505,-2.0645017623901367,-1.282240867614746,1.5392578840255737,0.6269859671592712,216.97796630859375,62.25851058959961,587.6530151367188,569.0665283203125,11.0,13.0,13.0,13.0,ODEO_FEB2025_v0_4lep_mc_312613.aMcAtNloPy8EG_A14N30NLO_LQd_gstML_0p3_nonallhad_M1000.4lep.root
4,7,0,1,202.29211,91.83085,-180.24757,10,2,2,0,12,25148,284500,447.0004952574792,3096.0139380205405,438.9996032714844,79.12733459472656,748.7017211914062,1633.88818359375,0.7171463370323181,-0.8280904293060303,0.7881292700767517,-0.015991339460015297,-0.587857723236084,-2.5974740982055664,-1.7384060621261597,1.9746910333633423,556.8099975585938,107.84368896484375,993.51708984375,1634.0970458984375,11.0,11.0,13.0,13.0,ODEO_FEB2025_v0_4lep_mc_312613.aMcAtNloPy8EG_A14N30NLO_LQd_gstML_0p3_nonallhad_M1000.4lep.root
4,9,0,0,169.75557,107.864105,131.08124,11,2,3,0,3,22276,284500,5.670903775422622,712.6095070114569,70.18247985839844,18.498828887939453,330.19842529296875,375.7936706542969,-0.7068799734115601,-0.7432556748390198,0.9542410969734192,0.5432235598564148,0.8798874020576477,1.033163070678711,-0.3267190754413605,-1.5594532489776611,88.45924377441406,23.848073959350586,492.2934265136719,432.6174621582031,11.0,11.0,13.0,13.0,ODEO_FEB2025_v0_4lep_mc_312613.aMcAtNloPy8EG_A14N30NLO_LQd_gstML_0p3_nonallhad_M1000.4lep.root
4,3,0,1,398.489,378.713,123.97558,6,2,2,0,1,22098,284500,7.116893641839312,1071.7820740056573,49.74311447143555,7.9914937019348145,299.8109436035156,827.43994140625,0.9172307252883911,0.5751281976699829,-0.47295448184013367,0.37190309166908264,0.39040622115135193,0.2942694127559662,-1.571795105934143,2.7120542526245117,72.17664337158203,9.350011825561523,333.9724426269531,885.324951171875,11.0,11.0,13.0,13.0,ODEO_FEB2025_v0_4lep_mc_312613.aMcAtNloPy8EG_A14N30NLO_LQd_gstML_0p3_nonallhad_M1000.4lep.root
4,3,0,1,296.2571,-284.91226,81.19913,5,2,2,1,0,22729,284500,255.8305418096184,1436.1986112532409,284.4339599609375,56.79605484008789,312.8837890625,747.0179443359375,-0.3596196472644806,-0.7834907174110413,-1.5220555067062378,-0.6562400460243225,0.5570980310440063,-2.948401689529419,2.7014236450195312,-0.7689647674560547,303.02545166015625,75.13859558105469,750.90478515625,913.72607421875,11.0,11.0,13.0,13.0,ODEO_FEB2025_v0_4lep_mc_312613.aMcAtNloPy8EG_A14N30NLO_LQd_gstML_0p3_nonallhad_M1000.4lep.root
4,2,0,0,250.52849,166.00159,-187.63792,2,1,3,0,0,22193,284500,,1351.424449737349,239.4650421142578,117.51565551757812,406.2138977050781,311.16998291015625,0.48907971382141113,0.5406205654144287,0.7832369208335876,2.1874499320983887,-0.7957022190093994,2.115861177444458,2.248075246810913,-1.5888173580169678,268.6803894042969,135.1112518310547,537.3132934570312,1404.1014404296875,11.0,13.0,13.0,13.0,ODEO_FEB2025_v0_4lep_mc_312613.aMcAtNloPy8EG_A14N30NLO_LQd_gstML_0p3_nonallhad_M1000.4lep.root
4,3,1,0,290.71518,259.8351,130.388,5,1,3,0,1,22656,284500,,1112.2692583877222,74.42719268798828,133.82395935058594,325.639892578125,600.5874633789062,1.3013861179351807,0.40174880623817444,1.1149698495864868,0.8599512577056885,0.15621207654476166,-1.3664907217025757,-1.7680935859680176,2.2653048038482666,146.86497497558594,144.76976013183594,549.9083251953125,836.6868286132812,11.0,13.0,13.0,13.0,ODEO_FEB2025_v0_4lep_mc_312613.aMcAtNloPy8EG_A14N30NLO_LQd_gstML_0p3_nonallhad_M1000.4lep.root
5,1,1,1,166.05658,34.93421,-162.34035,4,1,3,0,2,22308,284500,141.58641954469488,1446.8228682281308,185.20687866210938,20.454936981201172,301.7681884765625,702.5528564453125,0.333457350730896,-1.3942936658859253,-1.3836838006973267,0.16162000596523285,-0.8765622973442078,-2.1874144077301025,-2.1568267345428467,2.21724796295166,195.5995635986328,43.774932861328125,639.782470703125,711.7485961914062,11.0,11.0,13.0,13.0,ODEO_FEB2025_v0_4lep_mc_312613.aMcAtNloPy8EG_A14N30NLO_LQd_gstML_0p3_nonallhad_M1000.4lep.root
4,3,0,0,210.29462,-41.24402,-206.21045,6,2,3,0,0,18141,284500,,819.2662644661941,17.829845428466797,38.73286056518555,377.05084228515625,476.8522644042969,1.8391062021255493,1.466597318649292,-0.6709305644035339,0.23543232679367065,-2.98858904838562,-1.5702128410339355,2.1702394485473633,1.2939538955688477,57.50011444091797,88.41111755371094,465.1467590332031,490.1289978027344,11.0,13.0,13.0,13.0,ODEO_FEB2025_v0_4lep_mc_312613.aMcAtNloPy8EG_A14N30NLO_LQd_gstML_0p3_nonallhad_M1000.4lep.root
5,3,0,0,352.2865,-339.32742,94.67142,3,1,2,0,6,18357,284500,435.2860198582293,1288.396949019067,234.98721313476562,257.4369201660156,10.968002319335938,912.6973876953125,0.018038611859083176,-0.008053313009440899,-0.005248614586889744,-0.5596743822097778,-2.5250442028045654,1.5860565900802612,1.6303216218948364,-1.019789695739746,235.02545166015625,257.44525146484375,10.96815299987793,1059.412353515625,11.0,11.0,11.0,13.0,ODEO_FEB2025_v0_4lep_mc_312613.aMcAtNloPy8EG_A14N30NLO_LQd_gstML_0p3_nonallhad_M1000.4lep.root
4,3,0,1,157.58618,-53.315277,148.29324,9,2,2,0,3,19252,284500,112.24723621860039,689.0193939904583,188.56060791015625,69.53705596923828,286.1576843261719,43.73485565185547,-1.2708938121795654,-0.5018779635429382,0.7415035367012024,-0.282701700925827,2.5779635906219482,1.986452579498291,2.977867364883423,0.5081742405891418,362.4717102050781,78.47997283935547,368.49761962890625,45.49429702758789,11.0,11.0,13.0,13.0,ODEO_FEB2025_v0_4lep_mc_312613.aMcAtNloPy8EG_A14N30NLO_LQd_gstML_0p3_nonallhad_M1000.4lep.root
4,2,0,1,254.3419,-97.100266,235.07732,3,1,3,1,0,19804,284500,,1014.7235379346911,158.78082275390625,418.517333984375,251.76419067382812,65.23528289794922,0.05779532343149185,0.4344352185726166,1.4284158945083618,1.5252676010131836,2.9678092002868652,-1.801634669303894,0.6635710000991821,0.2819075286388397,159.0460968017578,458.63665771484375,555.36328125,157.01927185058594,11.0,13.0,13.0,13.0,ODEO_FEB2025_v0_4lep_mc_312613.aMcAtNloPy8EG_A14N30NLO_LQd_gstML_0p3_nonallhad_M1000.4lep.root
4,2,0,1,157.22516,157.10458,-6.1564393,5,0,3,1,0,19327,284500,,1827.3242563479555,9.229662895202637,773.0803833007812,267.7516174316406,368.15985107421875,-0.30795618891716003,-0.3388894498348236,1.4808845520019531,-0.4084625244140625,-2.5864312648773193,0.21751363575458527,2.97232723236084,-2.369727373123169,9.67078971862793,817.8994750976562,619.077880859375,399.30145263671875,11.0,13.0,13.0,13.0,ODEO_FEB2025_v0_4lep_mc_312613.aMcAtNloPy8EG_A14N30NLO_LQd_gstML_0p3_nonallhad_M1000.4lep.root
4,3,0,0,482.57117,-332.00778,-350.2082,4,1,3,0,0,19230,284500,,1501.0332531975619,81.93547821044922,597.602294921875,96.86565399169922,692.1814575195312,0.7567472457885742,-0.528972864151001,-0.8158316016197205,-0.34391480684280396,-2.210028648376465,-0.2988629937171936,-2.6015405654907227,2.017029047012329,106.53752136230469,683.1784057617188,130.92979431152344,733.521240234375,11.0,13.0,13.0,13.0,ODEO_FEB2025_v0_4lep_mc_312613.aMcAtNloPy8EG_A14N30NLO_LQd_gstML_0p3_nonallhad_M1000.4lep.root
4,4,0,0,115.53649,-46.65327,-105.69842,7,2,4,0,5,19960,284500,413.7751749505968,768.9187067037146,215.829833984375,162.00994873046875,12.117454528808594,442.91827392578125,-1.1034040451049805,-0.09786184132099152,1.714812159538269,-0.5915722846984863,0.8848031163215637,-1.802506446838379,-2.8525922298431396,-0.35462939739227295,361.0994567871094,162.78634643554688,34.750614166259766,522.7063598632812,11.0,11.0,11.0,13.0,ODEO_FEB2025_v0_4lep_mc_312613.aMcAtNloPy8EG_A14N30NLO_LQd_gstML_0p3_nonallhad_M1000.4lep.root
4,4,0,1,146.76569,-142.23096,-36.201138,11,0,3,0,3,3020,284500,,914.7977912384715,11.152471542358398,515.2984008789062,239.02743530273438,39.88637924194336,-1.0451850891113281,1.7382233142852783,0.17301981151103973,1.1302484273910522,-1.6795716285705566,0.7930512428283691,-0.7540475130081177,-2.196669816970825,17.819149017333984,1510.61328125,242.6141357421875,68.19339752197266,11.0,13.0,13.0,13.0,ODEO_FEB2025_v0_4lep_mc_312613.aMcAtNloPy8EG_A14N30NLO_LQd_gstML_0p3_nonallhad_M1000.4lep.root
4,1,0,1,193.17111,192.50253,16.057823,3,1,3,0,0,3009,284500,,871.7561638050687,122.19210815429688,489.0399169921875,34.53178787231445,44.16447830200195,-0.14834240078926086,0.5034418106079102,-2.03737473487854,2.1303014755249023,0.6860144138336182,-2.776608943939209,1.6142566204071045,-1.8754252195358276,123.53902435302734,552.33447265625,134.6881103515625,188.49855041503906,11.0,13.0,13.0,13.0,ODEO_FEB2025_v0_4lep_mc_312613.aMcAtNloPy8EG_A14N30NLO_LQd_gstML_0p3_nonallhad_M1000.4lep.root
4,6,0,1,108.31503,-104.98447,-26.65347,7,1,2,0,0,3049,284500,121.53236291337949,934.4233525958953,178.46253967285156,9.022860527038574,381.8801574707031,116.71381378173828,0.8676861524581909,-1.082956075668335,-1.0822330713272095,-0.4799312949180603,-2.7477524280548096,0.4466395676136017,0.5183085203170776,-1.8942158222198486,249.96502685546875,14.851584434509277,628.2120971679688,130.41543579101562,11.0,11.0,13.0,13.0,ODEO_FEB2025_v0_4lep_mc_312613.aMcAtNloPy8EG_A14N30NLO_LQd_gstML_0p3_nonallhad_M1000.4lep.root
4,5,0,1,437.40396,383.743,-209.91321,13,1,2,0,7,3387,284500,446.7355200835962,1416.9364095155684,215.3054656982422,169.98699951171875,423.9821472167969,520.4913940429688,0.18627193570137024,-0.9636845588684082,-0.7042829394340515,-1.2276153564453125,-0.7406071424484253,2.2532966136932373,2.450780153274536,0.3313087224960327,219.05152893066406,255.2203369140625,533.5516357421875,964.4891357421875,11.0,11.0,13.0,13.0,ODEO_FEB2025_v0_4lep_mc_312613.aMcAtNloPy8EG_A14N30NLO_LQd_gstML_0p3_nonallhad_M1000.4lep.root
4,5,0,1,329.5206,326.08737,47.443027,7,3,3,0,3,3797,284500,26.427469252358442,1564.578456276107,141.44862365722656,15.90614128112793,872.7593383789062,392.1979064941406,0.0015340611571446061,0.29646843671798706,-0.12868264317512512,-1.4138249158859253,-0.048975132405757904,0.42753687500953674,2.9170005321502686,-1.298897385597229,141.44879150390625,16.610300064086914,879.9954223632812,853.984130859375,11.0,11.0,13.0,13.0,ODEO_FEB2025_v0_4lep_mc_312613.aMcAtNloPy8EG_A14N30NLO_LQd_gstML_0p3_nonallhad_M1000.4lep.root
4,4,0,0,156.7242,-143.14432,63.813652,8,0,3,0,11,3304,284500,,843.2157427852437,33.52007293701172,501.0633239746094,296.719482421875,129.4739227294922,0.5951253175735474,0.7340475916862488,-0.3601694703102112,0.6786655187606812,-2.1835885047912598,-0.23063525557518005,0.05901231989264488,2.2753119468688965,39.633323669433594,642.2276611328125,316.1739501953125,160.45310974121094,11.0,13.0,13.0,13.0,ODEO_FEB2025_v0_4lep_mc_312613.aMcAtNloPy8EG_A14N30NLO_LQd_gstML_0p3_nonallhad_M1000.4lep.root
5,3,0,0,99.108986,24.666645,95.99035,5,2,2,0,1,3791,284500,331.6519555226158,1182.5256288491046,409.7633361816406,75.91927337646484,32.399192810058594,285.6847839355469,-0.20993609726428986,-1.8734126091003418,1.3633642196655273,1.0548555850982666,0.6409541964530945,0.9036828279495239,-2.4695866107940674,-2.6340370178222656,418.82635498046875,252.9658660888672,67.4732894897461,459.92437744140625,11.0,11.0,11.0,13.0,ODEO_FEB2025_v0_4lep_mc_312613.aMcAtNloPy8EG_A14N30NLO_LQd_gstML_0p3_nonallhad_M1000.4lep.root
4,3,0,0,356.94452,-338.27164,113.937325,3,0,4,0,0,3660,284500,,2101.9207950689915,330.5459899902344,472.09857177734375,393.5803527832031,334.7662353515625,0.48537200689315796,-1.1004127264022827,0.847513735294342,0.8824100494384766,-1.717740535736084,-0.1908417046070099,2.4475533962249756,-0.2765619456768036,370.25244140625,787.9655151367188,543.5966796875,473.7781982421875,13.0,13.0,13.0,13.0,ODEO_FEB2025_v0_4lep_mc_312613.aMcAtNloPy8EG_A14N30NLO_LQd_gstML_0p3_nonallhad_M1000.4lep.root
4,3,0,0,200.55618,-193.29933,53.461723,3,1,4,0,0,3476,284500,,1179.6161557652654,80.939208984375,535.3206787109375,304.2705078125,74.82575225830078,-1.490427851676941,-0.20221741497516632,0.7614817023277283,-0.012980510480701923,-0.5905348062515259,1.6479398012161255,-0.9308996200561523,-2.6594252586364746,188.7611846923828,546.3031616210938,396.832763671875,74.8321304321289,11.0,13.0,13.0,13.0,ODEO_FEB2025_v0_4lep_mc_312613.aMcAtNloPy8EG_A14N30NLO_LQd_gstML_0p3_nonallhad_M1000.4lep.root
4,7,0,1,284.42014,79.89748,272.9674,11,1,4,1,3,3789,284500,,2274.895705930197,101.38932037353516,1080.735107421875,794.797119140625,403.6644592285156,-1.6464794874191284,-0.6047214269638062,-0.3735271692276001,0.017502322793006897,2.651716470718384,-2.610157012939453,-1.130476713180542,0.46063756942749023,272.80865478515625,1284.436767578125,850.890869140625,403.726318359375,11.0,13.0,13.0,13.0,ODEO_FEB2025_v0_4lep_mc_312613.aMcAtNloPy8EG_A14N30NLO_LQd_gstML_0p3_nonallhad_M1000.4lep.root
5,0,0,0,457.0403,-128.0909,438.72382,4,1,4,0,4,3477,284500,607.8694503547126,1380.2168441305926,551.383544921875,166.85824584960938,330.1763916015625,269.5570068359375,0.20656800270080566,0.3433207869529724,0.284221351146698,-0.9722449779510498,-1.130815029144287,2.060739517211914,-2.5660223960876465,-0.04128118231892586,563.1893310546875,176.7889404296875,343.6025695800781,407.31494140625,11.0,11.0,13.0,13.0,ODEO_FEB2025_v0_4lep_mc_312613.aMcAtNloPy8EG_A14N30NLO_LQd_gstML_0p3_nonallhad_M1000.4lep.root
5,3,0,2,166.7271,136.46991,-95.78042,7,1,4,1,3,20695,284500,246.69432557937682,1203.3711883113929,182.41525268554688,54.02649688720703,447.392333984375,155.62847900390625,1.3420268297195435,-0.030382461845874786,-0.5765514969825745,1.634310007095337,-0.882037341594696,2.1072607040405273,-2.356253147125244,2.50191593170166,372.8665771484375,54.05143356323242,523.8343505859375,414.0501403808594,11.0,11.0,13.0,13.0,ODEO_FEB2025_v0_4lep_mc_312613.aMcAtNloPy8EG_A14N30NLO_LQd_gstML_0p3_nonallhad_M1000.4lep.root
5,2,0,1,230.6342,-115.076096,199.87404,4,4,2,0,0,20050,284500,142.40637623790872,785.2298581160838,136.1489715576172,104.4891357421875,12.091191291809082,459.62469482421875,1.0007057189941406,1.8350437879562378,1.2035337686538696,0.376441091299057,0.9649613499641418,1.8202974796295166,0.9746314883232117,-1.767061710357666,210.20181274414062,335.672119140625,21.95761489868164,492.57733154296875,11.0,11.0,11.0,13.0,ODEO_FEB2025_v0_4lep_mc_312613.aMcAtNloPy8EG_A14N30NLO_LQd_gstML_0p3_nonallhad_M1000.4lep.root
4,3,0,1,453.79037,375.94672,-254.14516,7,2,2,0,1,20054,284500,47.404038564369216,818.7946096224741,153.84193420410156,13.231624603271484,312.6593017578125,202.68780517578125,-0.10557149350643158,-0.7149041891098022,0.9137500524520874,1.7492796182632446,-0.14779964089393616,-1.0247584581375122,0.5575342774391174,-2.355346918106079,154.70004272460938,16.75937271118164,452.5234069824219,600.3975830078125,11.0,11.0,13.0,13.0,ODEO_FEB2025_v0_4lep_mc_312613.aMcAtNloPy8EG_A14N30NLO_LQd_gstML_0p3_nonallhad_M1000.4lep.root
4,5,0,0,228.70067,155.80655,-167.4166,6,1,3,1,0,20400,284500,,971.0130247342973,23.574504852294922,436.6866149902344,14.257555961608887,455.5230712890625,0.5745570063591003,-0.5581439733505249,1.9048529863357544,-0.8269558548927307,1.053504228591919,1.277241826057434,1.9134106636047363,-2.639981269836426,27.573890686035156,506.4902038574219,48.95531463623047,620.3602294921875,11.0,13.0,13.0,13.0,ODEO_FEB2025_v0_4lep_mc_312613.aMcAtNloPy8EG_A14N30NLO_LQd_gstML_0p3_nonallhad_M1000.4lep.root
4,2,0,1,177.38702,-173.52109,36.831924,4,2,3,0,1,22932,284500,756.4618945021475,2126.4256582582057,472.1666259765625,223.84925842285156,582.701171875,186.02273559570312,-0.022740578278899193,1.9088664054870605,0.7005086541175842,-1.2085129022598267,2.8438448905944824,-2.822521448135376,-0.4178122282028198,-0.28056254982948303,472.2887268066406,771.5733032226562,731.6134033203125,339.2257080078125,11.0,11.0,13.0,13.0,ODEO_FEB2025_v0_4lep_mc_312613.aMcAtNloPy8EG_A14N30NLO_LQd_gstML_0p3_nonallhad_M1000.4lep.root
5,4,0,0,531.5206,349.87997,400.12268,8,2,4,0,4,22348,284500,210.04598966144124,801.7120351042071,143.6336212158203,77.83214569091797,38.844547271728516,645.9202880859375,-0.61065274477005,-0.3745230734348297,-0.49830329418182373,0.23987627029418945,1.5100703239440918,-1.2990816831588745,1.0130953788757324,-1.9486926794052124,171.25648498535156,83.35491180419922,43.76783752441406,664.5929565429688,11.0,11.0,11.0,13.0,ODEO_FEB2025_v0_4lep_mc_312613.aMcAtNloPy8EG_A14N30NLO_LQd_gstML_0p3_nonallhad_M1000.4lep.root
4,1,0,1,95.5955,66.73153,68.45,2,1,3,0,0,22870,284500,,2007.9772541827792,273.068115234375,244.6948699951172,729.5596923828125,656.342041015625,-0.6658462882041931,-0.4632766842842102,-1.4327999353408813,-0.9035411477088928,1.6717665195465088,1.025696039199829,-1.0881022214889526,-3.126999616622925,335.87042236328125,271.4267883300781,1615.630126953125,942.9866333007812,11.0,13.0,13.0,13.0,ODEO_FEB2025_v0_4lep_mc_312613.aMcAtNloPy8EG_A14N30NLO_LQd_gstML_0p3_nonallhad_M1000.4lep.root
4,1,0,0,559.3191,559.2842,-6.2471933,4,0,4,0,0,22479,284500,,1098.0088351856593,113.4352035522461,109.04609680175781,725.8414916992188,276.73382568359375,0.18066227436065674,-1.3983014822006226,0.21861532330513,0.08981064707040787,0.8896889090538025,-0.41176578402519226,-3.0032029151916504,2.970895767211914,115.29148864746094,234.19473266601562,743.255615234375,277.85064697265625,13.0,13.0,13.0,13.0,ODEO_FEB2025_v0_4lep_mc_312613.aMcAtNloPy8EG_A14N30NLO_LQd_gstML_0p3_nonallhad_M1000.4lep.root
4,1,1,1,430.7215,391.59128,179.38023,4,0,3,2,3,22176,284500,,1987.773014379869,63.53942108154297,385.0184020996094,858.92626953125,572.3074951171875,-0.5894609689712524,-1.0742825269699097,-0.19444145262241364,-0.642937421798706,1.4444571733474731,-0.13405467569828033,-2.501365900039673,1.2223271131515503,74.90161895751953,629.3961791992188,875.2144165039062,694.7257080078125,11.0,13.0,13.0,13.0,ODEO_FEB2025_v0_4lep_mc_312613.aMcAtNloPy8EG_A14N30NLO_LQd_gstML_0p3_nonallhad_M1000.4lep.root
5,4,0,0,62.559177,19.702274,-59.375675,7,2,3,0,1,23083,284500,165.4153211480245,903.6082092716787,455.72918701171875,21.96695899963379,7.581034183502197,415.5034484863281,0.3018715977668762,0.9132395386695862,1.6233893632888794,-1.2236547470092773,0.2987123727798462,-1.446801781654358,-2.1951231956481934,0.9760506749153137,476.65185546875,31.781862258911133,19.966455459594727,767.3814086914062,11.0,11.0,11.0,13.0,ODEO_FEB2025_v0_4lep_mc_312613.aMcAtNloPy8EG_A14N30NLO_LQd_gstML_0p3_nonallhad_M1000.4lep.root
4,1,0,0,348.34955,-215.84694,-273.4182,6,1,2,0,10,23013,284500,1471.1481350638248,2307.393885549721,715.5607299804688,688.1676025390625,383.1989440917969,323.8681335449219,0.0009148878161795437,-0.7141606211662292,-0.5203485488891602,-1.3184760808944702,-2.021195650100708,0.746246874332428,-0.8011993765830994,2.150733470916748,715.56103515625,871.245849609375,436.2580871582031,648.588623046875,11.0,11.0,13.0,13.0,ODEO_FEB2025_v0_4lep_mc_312613.aMcAtNloPy8EG_A14N30NLO_LQd_gstML_0p3_nonallhad_M1000.4lep.root
4,2,0,1,309.908,-236.5235,200.24886,4,1,3,1,3,23853,284500,,1643.7485095057084,246.2003173828125,1124.3109130859375,71.84700012207031,385.1222229003906,-1.0850632190704346,-0.5072855353355408,-0.3317147195339203,-0.8000260591506958,1.9125866889953613,-0.5295569896697998,-2.7599050998687744,-2.2159032821655273,405.9236755371094,1272.104248046875,75.8362808227539,515.0848388671875,11.0,13.0,13.0,13.0,ODEO_FEB2025_v0_4lep_mc_312613.aMcAtNloPy8EG_A14N30NLO_LQd_gstML_0p3_nonallhad_M1000.4lep.root
4,1,0,0,441.78323,-439.60422,43.82403,6,1,3,1,1,23610,284500,,1477.5430086154627,49.73870086669922,436.12762451171875,297.7143249511719,241.01974487304688,-0.5669578909873962,-0.6456608772277832,1.477655291557312,-0.2512393593788147,3.118999719619751,0.3186101019382477,-2.239358425140381,1.220716118812561,57.94917678833008,530.2359008789062,686.35498046875,248.66659545898438,11.0,13.0,13.0,13.0,ODEO_FEB2025_v0_4lep_mc_312613.aMcAtNloPy8EG_A14N30NLO_LQd_gstML_0p3_nonallhad_M1000.4lep.root
4,7,0,1,125.99364,-56.571663,112.57906,9,1,4,1,3,23543,284500,,2154.391187963363,18.476858139038086,467.1797180175781,651.3916625976562,43.48613357543945,0.810046374797821,1.476387619972229,-1.13307785987854,0.8206443190574646,-0.5854987502098083,2.7766082286834717,-1.7806429862976074,1.987638235092163,24.87769889831543,1075.813720703125,1116.23779296875,58.96970748901367,11.0,13.0,13.0,13.0,ODEO_FEB2025_v0_4lep_mc_312613.aMcAtNloPy8EG_A14N30NLO_LQd_gstML_0p3_nonallhad_M1000.4lep.root
4,5,0,1,93.601456,-54.782913,75.89509,10,1,2,0,4,23453,284500,77.33985416835836,909.5876880538517,25.151334762573242,9.402240753173828,467.8554382324219,384.4140319824219,1.9413092136383057,-1.28407883644104,0.1882723718881607,-0.8956552743911743,-0.1906791627407074,1.4255011081695557,0.0046460251323878765,-1.5302730798721313,89.43038940429688,18.279109954833984,476.171875,549.1892700195312,11.0,11.0,13.0,13.0,ODEO_FEB2025_v0_4lep_mc_312613.aMcAtNloPy8EG_A14N30NLO_LQd_gstML_0p3_nonallhad_M1000.4lep.root
4,1,0,0,142.60406,79.63176,-118.29921,3,1,3,0,1,23092,284500,,1187.9865999816382,157.73731994628906,249.1725311279297,109.38761901855469,114.5595703125,0.6256349682807922,-2.111198663711548,-0.007515783421695232,-2.1711394786834717,-1.372588872909546,2.3736603260040283,1.7962406873703003,0.6291281580924988,189.62818908691406,1043.9365234375,109.39075469970703,508.7772216796875,11.0,13.0,13.0,13.0,ODEO_FEB2025_v0_4lep_mc_312613.aMcAtNloPy8EG_A14N30NLO_LQd_gstML_0p3_nonallhad_M1000.4lep.root
4,5,0,0,200.73013,-200.71625,-2.3614755,7,1,2,0,2,23155,284500,95.15605269094031,1478.049914418986,124.81102752685547,10.56926441192627,493.28802490234375,742.9961547851562,0.6528152227401733,-1.4945886135101318,1.319259762763977,0.49174922704696655,1.7732319831848145,2.206230401992798,-2.5581226348876953,-0.051397889852523804,152.36427307128906,24.7418212890625,988.54541015625,834.65576171875,11.0,11.0,13.0,13.0,ODEO_FEB2025_v0_4lep_mc_312613.aMcAtNloPy8EG_A14N30NLO_LQd_gstML_0p3_nonallhad_M1000.4lep.root
4,2,0,0,140.55583,-5.0923634,-140.46355,4,2,3,0,0,23871,284500,98.78953000940201,1019.9755705424294,119.8852767944336,64.76174926757812,573.1572265625,277.6653747558594,-1.0829344987869263,-1.6471879482269287,-0.6219850182533264,0.31770002841949463,-1.6404563188552856,-0.6341161131858826,1.8504292964935303,1.1279927492141724,197.3271942138672,174.36935424804688,687.645263671875,291.7965087890625,11.0,11.0,13.0,13.0,ODEO_FEB2025_v0_4lep_mc_312613.aMcAtNloPy8EG_A14N30NLO_LQd_gstML_0p3_nonallhad_M1000.4lep.root
4,4,0,1,189.40297,63.523502,-178.43277,6,1,2,1,3,18081,284500,97.04356562981404,1419.8848416669275,210.16375732421875,44.33687210083008,479.6888427734375,600.300048828125,-1.4192421436309814,-1.2353312969207764,-0.431357741355896,-1.235496163368225,-3.0490379333496094,2.200422525405884,-0.661841630935669,2.1993043422698975,459.8260498046875,82.6939468383789,525.0128784179688,1119.7923583984375,11.0,11.0,13.0,13.0,ODEO_FEB2025_v0_4lep_mc_312613.aMcAtNloPy8EG_A14N30NLO_LQd_gstML_0p3_nonallhad_M1000.4lep.root
