n,identical_prime_pair,propE_base,propO_base,propI_base,propE_altA,propO_altA,propI_altA,propE_altB,propO_altB,propI_altB,propE_altC,propO_altC,propI_altC,collatz_steps,collatz_max,divergence_ratio,time_to_peak_ratio,log_n,mod3,mod4,mod6,mod12,mod30,center_distance_base,center_distance_altA,center_distance_altB,center_distance_altC,mag_bin,near_center
8334,0,0.20175438596491227,0.07894736842105263,0.7192982456140351,0.20175438596491227,0.5,0.2982456140350877,0.02631578947368421,0.2631578947368421,0.7105263157894737,0.21052631578947367,0.07017543859649122,0.7192982456140351,114,60100,7.211423086153108,0.20175438596491227,9.0280988119824,0,2,0,6,24,0.26906813415697045,0.3746425402076094,0.3510175158006961,0.27009568200771383,5001-10000,1
8336,0,0.7322834645669292,0.007874015748031496,0.25984251968503935,0.7322834645669292,0.0,0.2677165354330709,0.031496062992125984,0.28346456692913385,0.6850393700787402,0.7244094488188977,0.0,0.2755905511811024,127,9232,1.107485604606526,0.7322834645669292,9.028338763993148,2,0,2,8,26,0.5305252142113567,0.5299288647065786,0.33660104961294046,0.5200797832697999,5001-10000,0
8338,0,0.12025316455696203,0.012658227848101266,0.8670886075949367,0.12025316455696203,0.6645569620253164,0.21518987341772153,0.0189873417721519,0.20253164556962025,0.7784810126582279,0.11392405063291139,0.0189873417721519,0.8670886075949367,158,26728,3.2055648836651476,0.12025316455696203,9.028578658440741,1,2,4,10,28,0.44962196373263386,0.5737934332334166,0.39563391882486976,0.44960414499597806,5001-10000,0
8340,0,0.7322834645669292,0.007874015748031496,0.25984251968503935,0.7322834645669292,0.0,0.2677165354330709,0.03937007874015748,0.28346456692913385,0.6771653543307087,0.7244094488188977,0.0,0.2755905511811024,127,9232,1.1069544364508392,0.7322834645669292,9.028818495352793,0,0,0,0,0,0.5305252142113567,0.5299288647065786,0.3260089762011242,0.5200797832697999,5001-10000,0
8342,0,0.031496062992125984,0.015748031496062992,0.952755905511811,0.031496062992125984,0.7007874015748031,0.2677165354330709,0.023622047244094488,0.16535433070866143,0.8110236220472441,0.03937007874015748,0.007874015748031496,0.952755905511811,127,18772,2.250299688324143,0.031496062992125984,9.02905827475689,2,2,2,2,2,0.5577015887211764,0.6138713168702274,0.417517411183746,0.5566221875352431,5001-10000,0
8344,0,0.7322834645669292,0.007874015748031496,0.25984251968503935,0.7322834645669292,0.0,0.2677165354330709,0.031496062992125984,0.30708661417322836,0.6614173228346457,0.7244094488188977,0.0,0.2755905511811024,127,9232,1.1064237775647172,0.7322834645669292,9.029297996680608,1,0,4,4,4,0.5305252142113567,0.5299288647065786,0.3310852748687541,0.5200797832697999,5001-10000,0
8346,0,0.015748031496062992,0.007874015748031496,0.9763779527559056,0.015748031496062992,0.7165354330708661,0.2677165354330709,0.023622047244094488,0.25196850393700787,0.7244094488188977,0.023622047244094488,0.0,0.9763779527559056,127,12520,1.5001198178768271,0.015748031496062992,9.029537661151497,0,2,0,6,6,0.5870668865598354,0.6336904947427301,0.3597847952459884,0.5859357700648198,5001-10000,0
8348,0,0.10526315789473684,0.008771929824561403,0.8859649122807017,0.10526315789473684,0.5964912280701754,0.2982456140350877,0.09649122807017543,0.5,0.40350877192982454,0.08771929824561403,0.008771929824561403,0.9035087719298246,114,15856,1.8993770963104935,0.10526315789473684,9.029777268197092,2,0,2,8,8,0.4727150579450611,0.4856259505687529,0.3751351454434468,0.4944194577326748,5001-10000,0
8350,0,0.07017543859649122,0.02631578947368421,0.9035087719298246,0.07017543859649122,0.631578947368421,0.2982456140350877,0.017543859649122806,0.34210526315789475,0.6403508771929824,0.06140350877192982,0.03508771929824561,0.9035087719298246,114,42280,5.063473053892215,0.07017543859649122,9.030016817844901,1,2,4,10,10,0.49578711463165315,0.5289466410631872,0.34593893358211153,0.4969342763152045,5001-10000,0
8352,0,0.0,0.0,1.0,0.0,0.0,1.0,0.029411764705882353,0.08823529411764706,0.8823529411764706,0.08823529411764706,0.0,0.9117647058823529,34,8352,1.0,0.0,9.03025631012242,0,0,0,0,12,0.6164414002968976,0.6164414002968976,0.48156319853872886,0.5043753202406122,5001-10000,0
8354,1,0.015748031496062992,0.007874015748031496,0.9763779527559056,0.015748031496062992,0.7165354330708661,0.2677165354330709,0.03937007874015748,0.25984251968503935,0.7007874015748031,0.023622047244094488,0.0,0.9763779527559056,127,12532,1.5001197031362221,0.015748031496062992,9.03049574505712,2,2,2,2,14,0.5870668865598354,0.6336904947427301,0.3344019492307533,0.5859357700648198,5001-10000,0
8356,0,0.2153846153846154,0.03076923076923077,0.7538461538461538,0.2153846153846154,0.13846153846153847,0.6461538461538462,0.046153846153846156,0.3076923076923077,0.6461538461538462,0.23076923076923078,0.015384615384615385,0.7538461538461538,65,23812,2.8496888463379606,0.2153846153846154,9.030735122676456,1,0,4,4,16,0.316601778880872,0.17974340685458345,0.31208404269385837,0.32142434485809507,5001-10000,1
8358,0,0.2153846153846154,0.03076923076923077,0.7538461538461538,0.2153846153846154,0.13846153846153847,0.6461538461538462,0.06153846153846154,0.3230769230769231,0.6153846153846154,0.23076923076923078,0.015384615384615385,0.7538461538461538,65,23812,2.849006939459201,0.2153846153846154,9.03097444300786,0,2,0,6,18,0.316601778880872,0.17974340685458345,0.29210519301611576,0.32142434485809507,5001-10000,1
8360,0,0.0,0.0,1.0,0.0,0.0,1.0,0.029411764705882353,0.14705882352941177,0.8235294117647058,0.08823529411764706,0.0,0.9117647058823529,34,8360,1.0,0.0,9.031213706078747,2,0,2,8,20,0.6164414002968976,0.6164414002968976,0.4250788650621098,0.5043753202406122,5001-10000,0
8362,0,0.058823529411764705,0.029411764705882353,0.9117647058823529,0.058823529411764705,0.0,0.9411764705882353,0.058823529411764705,0.11764705882352941,0.8235294117647058,0.08823529411764706,0.0,0.9117647058823529,34,12544,1.500119588615164,0.058823529411764705,9.03145291191651,1,2,4,10,22,0.5067707657279964,0.5411125281917708,0.4118487309226893,0.5043753202406122,5001-10000,0
8364,0,0.1282051282051282,0.02564102564102564,0.8461538461538461,0.1282051282051282,0.0,0.8717948717948718,0.10256410256410256,0.3333333333333333,0.5641025641025641,0.07692307692307693,0.0,0.9230769230769231,39,9412,1.125298900047824,0.1282051282051282,9.031692060548524,0,0,0,0,24,0.42395402477347766,0.45579041748152366,0.24671410599845994,0.5184181675536692,5001-10000,0
8366,0,0.15384615384615385,0.05128205128205128,0.7948717948717948,0.15384615384615385,0.02564102564102564,0.8205128205128205,0.05128205128205128,0.23076923076923078,0.717948717948718,0.1282051282051282,0.07692307692307693,0.7948717948717948,39,28240,3.3755677743246473,0.15384615384615385,9.031931152002144,2,2,2,2,26,0.3611472697215783,0.39305275320007504,0.33212799826585554,0.36278200393626625,5001-10000,1
8368,0,0.7322834645669292,0.007874015748031496,0.25984251968503935,0.7322834645669292,0.0,0.2677165354330709,0.031496062992125984,0.25984251968503935,0.7086614173228346,0.7244094488188977,0.0,0.2755905511811024,127,9232,1.1032504780114722,0.7322834645669292,9.032170186304704,1,0,4,4,28,0.5305252142113567,0.5299288647065786,0.3452753660922784,0.5200797832697999,5001-10000,0
8370,0,0.1794871794871795,0.02564102564102564,0.7948717948717948,0.1794871794871795,0.0,0.8205128205128205,0.07692307692307693,0.3076923076923077,0.6153846153846154,0.1282051282051282,0.02564102564102564,0.8461538461538461,39,14128,1.6879330943847073,0.1794871794871795,9.032409163483521,0,2,0,6,0,0.3631442788457263,0.39654988087381743,0.27326645643587094,0.42395402477347766,5001-10000,1
8372,0,0.7322834645669292,0.007874015748031496,0.25984251968503935,0.7322834645669292,0.0,0.2677165354330709,0.03937007874015748,0.25984251968503935,0.7007874015748031,0.7244094488188977,0.0,0.2755905511811024,127,9232,1.1027233635929288,0.7322834645669292,9.03264808356589,2,0,2,8,2,0.5305252142113567,0.5299288647065786,0.3344019492307533,0.5200797832697999,5001-10000,0
8374,0,0.3076923076923077,0.06153846153846154,0.6307692307692307,0.3076923076923077,0.046153846153846156,0.6461538461538462,0.03076923076923077,0.26153846153846155,0.7076923076923077,0.2923076923076923,0.07692307692307693,0.6307692307692307,65,80512,9.614521136852161,0.3076923076923077,9.032886946579088,1,2,4,10,4,0.19060787220559797,0.21234113448988098,0.3455550376187108,0.1797434068545834,5001-10000,1
8376,0,0.7322834645669292,0.007874015748031496,0.25984251968503935,0.7322834645669292,0.0,0.2677165354330709,0.03937007874015748,0.2755905511811024,0.6850393700787402,0.7244094488188977,0.0,0.2755905511811024,127,9232,1.1021967526265521,0.7322834645669292,9.033125752550372,0,0,0,0,6,0.5305252142113567,0.5299288647065786,0.32845312567078966,0.5200797832697999,5001-10000,0
8378,0,0.015748031496062992,0.007874015748031496,0.9763779527559056,0.015748031496062992,0.7165354330708661,0.2677165354330709,0.023622047244094488,0.2440944881889764,0.7322834645669292,0.023622047244094488,0.0,0.9763779527559056,127,12568,1.5001193602291716,0.015748031496062992,9.03336450150698,2,2,2,2,8,0.5870668865598354,0.6336904947427301,0.363709643217511,0.5859357700648198,5001-10000,0
8380,0,0.08256880733944955,0.01834862385321101,0.8990825688073395,0.08256880733944955,0.2018348623853211,0.7155963302752294,0.05504587155963303,0.3302752293577982,0.6146788990825688,0.09174311926605505,0.009174311926605505,0.8990825688073395,109,21220,2.532219570405728,0.08256880733944955,9.033603193476129,1,0,4,4,10,0.4894286901313372,0.3062049442610427,0.30020894443536605,0.4889297171655471,5001-10000,0
8382,0,0.09174311926605505,0.027522935779816515,0.8807339449541285,0.09174311926605505,0.1926605504587156,0.7155963302752294,0.01834862385321101,0.1926605504587156,0.7889908256880734,0.08256880733944955,0.03669724770642202,0.8807339449541285,109,63664,7.595323311858745,0.09174311926605505,9.033841828485016,0,2,0,6,12,0.4669877973730997,0.2998442487705032,0.4036050823971664,0.467870120106831,5001-10000,0
8384,0,0.0,0.0,1.0,0.0,0.0,1.0,0.029411764705882353,0.08823529411764706,0.8823529411764706,0.08823529411764706,0.0,0.9117647058823529,34,8384,1.0,0.0,9.034080406560824,2,0,2,8,14,0.6164414002968976,0.6164414002968976,0.48156319853872886,0.5043753202406122,5001-10000,0
8386,0,0.18461538461538463,0.015384615384615385,0.8,0.18461538461538463,0.2923076923076923,0.5230769230769231,0.07692307692307693,0.4461538461538462,0.47692307692307695,0.16923076923076924,0.0,0.8307692307692308,65,15928,1.899356069639876,0.18461538461538463,9.034318927730707,1,2,4,10,16,0.37067027086636184,0.14955555457864292,0.3329978587986671,0.4080549910730722,5001-10000,1
8388,0,0.0,0.0,1.0,0.0,0.0,1.0,0.03076923076923077,0.24615384615384617,0.7230769230769231,0.046153846153846156,0.0,0.9538461538461539,65,8388,1.0,0.0,9.03455739202181,0,0,0,0,18,0.6164414002968976,0.6164414002968976,0.35267364265685075,0.557148275760979,5001-10000,0
8390,0,0.06153846153846154,0.03076923076923077,0.9076923076923077,0.06153846153846154,0.015384615384615385,0.9230769230769231,0.03076923076923077,0.12307692307692308,0.8461538461538461,0.046153846153846156,0.0,0.9538461538461539,65,18880,2.2502979737783075,0.06153846153846154,9.034795799461252,2,2,2,2,20,0.501713041819087,0.5195583012544087,0.4452244962611625,0.557148275760979,5001-10000,0
8392,0,0.0,0.0,1.0,0.0,0.0,1.0,0.015384615384615385,0.27692307692307694,0.7076923076923077,0.046153846153846156,0.0,0.9538461538461539,65,8392,1.0,0.0,9.035034150076132,1,0,4,4,22,0.6164414002968976,0.6164414002968976,0.3606371744532628,0.557148275760979,5001-10000,0
8394,0,0.03076923076923077,0.015384615384615385,0.9538461538461539,0.03076923076923077,0.0,0.9692307692307692,0.03076923076923077,0.16923076923076924,0.8,0.046153846153846156,0.0,0.9538461538461539,65,12592,1.5001191327138432,0.03076923076923077,9.035272443893536,0,2,0,6,24,0.5590566864802038,0.5767692102509383,0.40426717979910504,0.557148275760979,5001-10000,0
8396,0,0.07692307692307693,0.015384615384615385,0.9076923076923077,0.07692307692307693,0.0,0.9230769230769231,0.046153846153846156,0.23076923076923078,0.7230769230769231,0.046153846153846156,0.0,0.9538461538461539,65,9448,1.1252977608384944,0.07692307692307693,9.035510680940524,2,0,2,8,26,0.5000591680967694,0.5184181675536692,0.3393345384632735,0.557148275760979,5001-10000,0
8398,0,0.23076923076923078,0.09230769230769231,0.676923076923077,0.23076923076923078,0.07692307692307693,0.6923076923076923,0.046153846153846156,0.23076923076923078,0.7230769230769231,0.24615384615384617,0.07692307692307693,0.676923076923077,65,71764,8.54536794474875,0.23076923076923078,9.035748861244139,1,2,4,10,28,0.21838568563966756,0.23858557568108957,0.3393345384632735,0.22214660120297927,5001-10000,1
8400,0,0.0,0.0,1.0,0.0,0.0,1.0,0.029411764705882353,0.11764705882352941,0.8529411764705882,0.08823529411764706,0.0,0.9117647058823529,34,8400,1.0,0.0,9.035986984831405,0,0,0,0,0,0.6164414002968976,0.6164414002968976,0.45229135968802553,0.5043753202406122,5001-10000,0
8402,1,0.16923076923076924,0.03076923076923077,0.8,0.16923076923076924,0.06153846153846154,0.7692307692307693,0.03076923076923077,0.2153846153846154,0.7538461538461538,0.15384615384615385,0.046153846153846156,0.8,65,31912,3.798143299214473,0.16923076923076924,9.036225051729327,2,2,2,2,2,0.36842861584086306,0.32978386323424647,0.3703508651449453,0.36746372038449804,5001-10000,1
8404,0,0.0,0.0,1.0,0.0,0.0,1.0,0.058823529411764705,0.11764705882352941,0.8235294117647058,0.08823529411764706,0.0,0.9117647058823529,34,8404,1.0,0.0,9.036463061964891,1,0,4,4,4,0.6164414002968976,0.6164414002968976,0.4118487309226893,0.5043753202406122,5001-10000,0
8406,0,0.2923076923076923,0.03076923076923077,0.676923076923077,0.2923076923076923,0.015384615384615385,0.6923076923076923,0.046153846153846156,0.3076923076923077,0.6461538461538462,0.27692307692307694,0.046153846153846156,0.676923076923077,65,26944,3.20532952652867,0.2923076923076923,9.036701015565063,0,2,0,6,6,0.24494897427831783,0.26669132035938026,0.31208404269385837,0.23559065894020856,5001-10000,1
8408,0,0.2708333333333333,0.03125,0.6979166666666666,0.2708333333333333,0.052083333333333336,0.6770833333333334,0.020833333333333332,0.1875,0.7916666666666666,0.2604166666666667,0.041666666666666664,0.6979166666666666,96,45520,5.413891531874405,0.2708333333333333,9.036938912556787,2,0,2,8,8,0.2617217298752415,0.23256943407650688,0.40393034327990535,0.25652931931197775,5001-10000,1
8410,0,0.2708333333333333,0.03125,0.6979166666666666,0.2708333333333333,0.052083333333333336,0.6770833333333334,0.020833333333333332,0.20833333333333334,0.7708333333333334,0.2604166666666667,0.041666666666666664,0.6979166666666666,96,45520,5.4126040428061835,0.2708333333333333,9.037176752966994,1,2,4,10,10,0.2617217298752415,0.23256943407650688,0.3890426283412483,0.25652931931197775,5001-10000,1
8412,0,0.2708333333333333,0.03125,0.6979166666666666,0.2708333333333333,0.052083333333333336,0.6770833333333334,0.020833333333333332,0.22916666666666666,0.75,0.2604166666666667,0.041666666666666664,0.6979166666666666,96,45520,5.4113171659534,0.2708333333333333,9.03741453682259,0,0,0,0,12,0.2617217298752415,0.23256943407650688,0.37587860037813037,0.25652931931197775,5001-10000,1
8414,0,0.3302752293577982,0.1926605504587156,0.47706422018348627,0.3302752293577982,0.1834862385321101,0.48623853211009177,0.01834862385321101,0.26605504587155965,0.7155963302752294,0.3211009174311927,0.2018348623853211,0.47706422018348627,109,345544,41.06774423579748,0.3302752293577982,9.037652264150466,2,2,2,2,14,0.03868471310515233,0.037130470357519395,0.36079432423282337,0.031219632159951476,5001-10000,1
8416,0,0.5903614457831325,0.012048192771084338,0.39759036144578314,0.5903614457831325,0.0,0.40963855421686746,0.04819277108433735,0.3493975903614458,0.6024096385542169,0.5783132530120482,0.0,0.42168674698795183,83,9232,1.096958174904943,0.5903614457831325,9.03788993497749,1,0,4,4,16,0.3607261913234079,0.36397109786532367,0.310184226885889,0.3515554471196221,5001-10000,1
8418,0,0.058823529411764705,0.029411764705882353,0.9117647058823529,0.058823529411764705,0.08823529411764706,0.8529411764705882,0.08823529411764706,0.14705882352941177,0.7647058823529411,0.08823529411764706,0.0,0.9117647058823529,34,12628,1.500118793062485,0.058823529411764705,9.038127549330516,0,2,0,6,18,0.5067707657279964,0.44184263431091575,0.3430980369745337,0.5043753202406122,5001-10000,0
8420,0,0.7322834645669292,0.007874015748031496,0.25984251968503935,0.7322834645669292,0.0,0.2677165354330709,0.047244094488188976,0.31496062992125984,0.6377952755905512,0.7244094488188977,0.0,0.2755905511811024,127,9232,1.096437054631829,0.7322834645669292,9.038365107236372,2,0,2,8,20,0.5305252142113567,0.5299288647065786,0.30998230945985344,0.5200797832697999,5001-10000,0
8422,1,0.031496062992125984,0.015748031496062992,0.952755905511811,0.031496062992125984,0.7007874015748031,0.2677165354330709,0.015748031496062992,0.2047244094488189,0.7795275590551181,0.023622047244094488,0.0,0.9763779527559056,127,18952,2.2502968416053193,0.031496062992125984,9.038602608721874,1,2,4,10,22,0.5577015887211764,0.6138713168702274,0.39869431638075276,0.5859357700648198,5001-10000,0
8424,0,0.5903614457831325,0.012048192771084338,0.39759036144578314,0.5903614457831325,0.0,0.40963855421686746,0.04819277108433735,0.37349397590361444,0.5783132530120482,0.5783132530120482,0.0,0.42168674698795183,83,9232,1.0959164292497625,0.5903614457831325,9.03884005381381,0,0,0,0,24,0.3607261913234079,0.36397109786532367,0.3156580520220543,0.3515554471196221,5001-10000,1
8426,0,0.024096385542168676,0.012048192771084338,0.963855421686747,0.024096385542168676,0.5662650602409639,0.40963855421686746,0.03614457831325301,0.3132530120481928,0.6506024096385542,0.5783132530120482,0.0,0.42168674698795183,83,12640,1.5001186802753383,0.024096385542168676,9.039077442538963,2,2,2,2,26,0.5714985026574444,0.46737360827097474,0.3242329626679219,0.3515554471196221,5001-10000,0
8428,0,0.25316455696202533,0.012658227848101266,0.7341772151898734,0.25316455696202533,0.5316455696202531,0.21518987341772153,0.02531645569620253,0.31645569620253167,0.6582278481012658,0.24050632911392406,0.006329113924050633,0.7531645569620253,158,21688,2.573327005220693,0.25316455696202533,9.03931477492408,1,0,4,4,28,0.3035283618241656,0.43965799296398445,0.3377114605755479,0.32425329896659905,5001-10000,1
