,R1p,R2p,R3p,cluster,nearest_target_idx
766,0.48148147343692477,0.15976934497896852,0.3587491815841068,0,2
767,0.6452047740293705,0.1947013890017432,0.16009383696888635,1,1
768,0.37769599833147904,0.42093039124269127,0.20137361042582974,2,2
769,0.4266870218617067,0.30975925957258643,0.26355371856570686,0,2
770,0.26990414393026013,0.47615064961022296,0.25394520645951685,2,2
771,0.5995799514115723,0.23660086661923607,0.1638191819691917,1,1
772,0.5590468172495482,0.1464398208042585,0.2945133619461932,1,1
773,0.5362115324182039,0.2563794016935875,0.20740906588820848,0,2
774,0.5736957898469032,0.2849131089891847,0.14139110116391204,1,1
775,0.4759318375511341,0.29251883289351194,0.23154932955535393,0,2
776,0.4274621774464587,0.37317665853351134,0.19936116402002987,0,2
777,0.4543885816407605,0.29701910855631625,0.24859230980292332,0,2
778,0.7671269796533416,0.12602516521201584,0.1068478551346425,1,1
779,0.5173857924905991,0.15912752449254147,0.3234866830168593,0,2
780,0.41716107801794067,0.36916738246660424,0.2136715395154551,0,2
781,0.5267872493921222,0.1447732752774807,0.3284394753303972,0,2
782,0.5004730486888028,0.3370891711119089,0.16243778019928834,0,2
783,0.7273094041940967,0.15878239465023236,0.11390820115567081,1,1
784,0.41865019311519236,0.3942249203655806,0.18712488651922712,0,2
785,0.3584468648608479,0.41718879205969045,0.22436434307946168,2,2
786,0.36595726844805876,0.3702002671859252,0.263842464366016,0,2
787,0.31120953802209506,0.2522843477794338,0.43650611419847113,0,2
788,0.26152524890178847,0.4664639100234263,0.2720108410747851,2,2
789,0.28267407311857945,0.4312036250933433,0.28612230178807724,2,2
790,0.327766600860367,0.4144414317020906,0.2577919674375425,2,2
791,0.31211550957695905,0.23500160006825105,0.45288289035478996,0,2
792,0.45017032324620004,0.31993527775850183,0.2298943989952981,0,2
793,0.669375564589435,0.1877777509645679,0.142846684445997,1,1
794,0.2632191808143359,0.44758311208613366,0.2891977070995304,2,2
795,0.5464282731308574,0.2695209607366976,0.18405076613244487,0,2
796,0.4678005091720791,0.3241644138426068,0.20803507698531412,0,2
797,0.4138170045313017,0.318741693825029,0.26744130164366925,0,2
798,0.6230373080204744,0.2378359197970179,0.13912677218250763,1,1
799,0.3446431807981834,0.40544412163600785,0.24991269756580875,2,2
800,0.5849761872875515,0.24548741987130057,0.16953639284114802,1,1
801,0.3446683445071421,0.3844110589711213,0.2709205965217366,2,2
802,0.5438352506692757,0.24981972834843327,0.20634502098229096,0,2
803,0.5944260907301463,0.22863765332054678,0.17693625594930676,1,1
804,0.4599209605539901,0.2929779239433685,0.2471011155026414,0,2
805,0.43523410569394616,0.033178857149863246,0.5315870371561906,0,2
806,0.3535121070520222,0.3090068406804222,0.3374810522675556,0,2
807,0.4235002836590758,0.37922435848882247,0.19727535785210176,0,2
808,0.5450854890588818,0.2467196550985043,0.20819485584261396,0,2
809,0.4934481272538376,0.2705381772778688,0.23601369546829368,0,2
810,0.511927708256688,0.2835734679884008,0.20449882375491132,0,2
811,0.505078664808941,0.3364508730222885,0.15847046216877037,0,2
812,0.26556863449051565,0.47813601465235667,0.2562953508571276,2,2
813,0.43697366735155163,0.3921371481562865,0.17088918449216187,0,2
814,0.26144888349283,0.48322079215955926,0.2553303243476107,2,2
815,0.13954663636551673,0.5817027878167285,0.2787505758177549,2,2
816,0.6084307952309114,0.2583880069324572,0.13318119783663132,1,1
817,0.4752198608427871,0.32124882282608885,0.20353131633112412,0,2
818,0.37427494968481717,0.42186992058217604,0.20385512973300685,2,2
819,0.5646171532584449,0.1314510293002359,0.30393181744131914,1,1
820,0.4097963353043407,0.21049311404642504,0.3797105506492343,0,2
821,0.45795431069822873,0.2640451636136636,0.27800052568810774,0,2
822,0.6071033671201509,0.20834615395858277,0.18455047892126641,1,1
823,0.5285659860377979,0.30915330879330066,0.16228070516890147,0,2
824,0.3263536014902126,0.4228090803405947,0.25083731816919275,2,2
825,0.36775058407833816,0.4075945986629494,0.22465481725871242,2,2
826,0.4341642060055441,0.40752192412018745,0.15831386987426851,0,2
827,0.33636408315630206,0.3823972025956959,0.2812387142480022,2,2
828,0.3225133144956845,0.37066232216332345,0.306824363340992,2,2
829,0.49655143745747976,0.2687892552555308,0.23465930728698947,0,2
830,0.5196602043545083,0.1494333976146336,0.33090639803085803,0,2
831,0.506516309254152,0.2801049996907995,0.2133786910550485,0,2
832,0.3424874763061234,0.40077211487717285,0.2567404088167037,2,2
833,0.21223608894857351,0.5198983800942782,0.26786553095714827,2,2
834,0.4384387245992569,0.37245365715665735,0.18910761824408584,0,2
835,0.4361165254448524,0.22019946773650662,0.34368400681864103,0,2
836,0.5903189525513964,0.26445336844440076,0.14522767900420278,1,1
837,0.4780006356059185,0.32910633266446715,0.19289303172961444,0,2
838,0.5026468776632829,0.0748252907989403,0.4225278315377769,0,2
839,0.4414704243230904,0.3184263610099932,0.24010321466691642,0,2
840,0.4124010749579633,0.26082575126899626,0.3267731737730404,0,2
841,0.2264536112154838,0.5079385866717547,0.2656078021127614,2,2
842,0.7079452220975254,0.18625297215286007,0.10580180574961469,1,1
843,0.6221173920404184,0.20488129796478222,0.17300130999479943,1,1
844,0.5405285804827801,0.1415758242978669,0.3178955952193529,0,2
845,0.3944196511487911,0.339613656617031,0.2659666922341779,0,2
846,0.3816627016972938,0.18671894611773274,0.4316183521849734,0,2
847,0.44938361733987225,0.11462487183963699,0.43599151082049065,0,2
848,0.47253123113428236,0.306098877273702,0.2213698915920156,0,2
849,0.4100902949175267,0.177995726777048,0.4119139783054253,0,2
850,0.5128817712600642,0.10302240356170425,0.38409582517823154,0,2
851,0.4950317107168833,0.2811542427980464,0.2238140464850702,0,2
852,0.3835343977164651,0.3262786815635036,0.2901869207200312,0,2
853,0.6302732448657256,0.10482543642865724,0.26490131870561723,1,1
854,0.4878758797778854,0.36604861641639225,0.14607550380572223,0,2
855,0.4149259836074988,0.3984800407566698,0.1865939756358312,0,2
856,0.3820740799907054,0.3793097818397589,0.2386161381695357,0,2
857,0.4606301547725738,0.30248728384158496,0.23688256138584132,0,2
858,0.26241468370698967,0.46467384545185675,0.27291147084115364,2,2
859,0.3512683288371796,0.3694192529048327,0.27931241825798775,0,2
860,0.3696011383249465,0.16710762279438954,0.463291238880664,0,2
861,0.45936809743614937,0.35953754302668284,0.18109435953716782,0,2
862,0.510200617985883,0.18923896594503717,0.30056041606907985,0,2
863,0.5867503994819592,0.2794874835068153,0.13376211701122556,1,1
864,0.2680204718905676,0.4513364124891765,0.2806431156202559,2,2
865,0.44206569435837245,0.3440452577907013,0.2138890478509263,0,2
866,0.6009836063960712,0.2334340533523792,0.1655823402515497,1,1
867,0.5636601539841993,0.23660922710494595,0.1997306189108547,1,1
868,0.5467148651365779,0.07630584478788245,0.37697929007553965,0,2
869,0.6411548626015803,0.08327578488570918,0.2755693525127105,1,1
870,0.5006932015426647,0.2714435269033058,0.22786327155402938,0,2
871,0.38501874804859904,0.2095952194969804,0.4053860324544207,0,2
872,0.46878802876709186,0.3345486930125744,0.19666327822033372,0,2
873,0.23546287119335854,0.42663491932047987,0.3379022094861616,2,2
874,0.46612219654500153,0.3533717126915135,0.18050609076348492,0,2
875,0.45009634329147885,0.34754055966591674,0.2023630970426044,0,2
876,0.5490984325621355,0.23833424223855926,0.2125673251993052,0,2
877,0.6331587302742833,0.2130466003163113,0.15379466940940534,1,1
878,0.3808303539522248,0.33692627048852414,0.2822433755592511,0,2
879,0.18927601806270145,0.5275159900171551,0.28320799192014356,2,2
880,0.25860404781972096,0.46837991649360494,0.2730160356866742,2,2
881,0.41165116378257866,0.3322505301680339,0.25609830604938755,0,2
882,0.5485708931761495,0.2532977070923536,0.19813139973149707,0,2
883,0.3984859370235811,0.23871129779026912,0.3628027651861499,0,2
884,0.587307198524113,0.23037514865025216,0.18231765282563503,1,1
885,0.39254134440098454,0.42367539730001336,0.18378325829900213,0,2
886,0.4055913197120603,0.384050813348489,0.2103578669394506,0,2
887,0.40244504194411695,0.02072296518708732,0.5768319928687957,0,2
888,0.36128416844784705,0.4113001591025395,0.2274156724496134,2,2
889,0.5281463365231999,0.31994478658769304,0.15190887688910723,0,2
890,0.5512821280848058,0.14756440007895733,0.30115347183623686,0,2
891,0.47153205999375786,0.29488101618929824,0.233586923816944,0,2
892,0.5473099101089703,0.33225140819408805,0.12043868169694162,0,2
893,0.4666048300231396,0.27872340358720915,0.2546717663896512,0,2
894,0.24063874583769584,0.4556306937992326,0.30373056036307156,2,2
895,0.40486081257580586,0.3876420719136214,0.20749711551057276,0,2
896,0.3433618846121076,0.4058550975842589,0.2507830178036333,2,2
897,0.49140866345432554,0.27505112148180133,0.23354021506387304,0,2
898,0.46652114155269486,0.2913835044289022,0.24209535401840296,0,2
899,0.5944932087421263,0.2728113693726067,0.13269542188526703,1,1
900,0.2855582243249575,0.22127338899165397,0.4931683866833886,0,2
901,0.4462202610987884,0.2842120588803468,0.26956768002086495,0,2
902,0.4417301689754495,0.3385895783462877,0.21968025267826272,0,2
903,0.48588712262919254,0.18550786205228825,0.3286050153185192,0,2
904,0.44106120102399854,0.38568489599991235,0.17325390297608914,0,2
905,0.5315826926801802,0.13279361951006427,0.3356236878097556,0,2
906,0.6132706797969034,0.23615968818640415,0.1505696320166925,1,1
907,0.5860723618154325,0.2241038242647169,0.1898238139198506,1,1
908,0.40992178703453686,0.21232709626861299,0.3777511166968502,0,2
909,0.24729061192118276,0.4183059377508359,0.33440345032798136,2,2
910,0.4686595701711105,0.2892960935496075,0.24204433627928199,0,2
911,0.19154194800980637,0.4949926024280528,0.3134654495621408,2,2
912,0.6834857376095543,0.1750326855489482,0.14148157684149754,1,1
913,0.5721254894642687,0.29329275010290096,0.13458176043283035,1,1
914,0.3300154404731803,0.47295818734377104,0.1970263721830486,2,2
915,0.48768356716096767,0.33334308560300097,0.17897334723603134,0,2
916,0.21731207412056508,0.4879313854674155,0.2947565404120193,2,2
917,0.4263014208447864,0.2355400609500402,0.3381585182051734,0,2
918,0.66616899844091,0.194125328672469,0.13970567288662092,1,1
919,0.39359242428220365,0.4196268790744342,0.18678069664336225,0,2
920,0.5705034605325519,0.09690638699222116,0.33259015247522694,1,1
921,0.3683236002127553,0.3542534268070317,0.27742297298021296,0,2
922,0.4641686810843012,0.3395802830144124,0.19625103590128648,0,2
923,0.7023626659439353,0.1569588591410992,0.14067847491496546,1,1
924,0.5135813765390668,0.2674239204412222,0.21899470301971105,0,2
925,0.4064463436094594,0.42385281810480957,0.16970083828573104,0,2
926,0.38688793144674966,0.32267786643631713,0.2904342021169333,0,2
927,0.2804826868155419,0.2948959899910571,0.42462132319340107,0,2
928,0.5501719819434339,0.2604714471210526,0.18935657093551347,0,2
929,0.5042997128029787,0.31013782255044453,0.18556246464657666,0,2
930,0.5358335759286351,0.2868992127829806,0.17726721128838427,0,2
931,0.4734571019971586,0.29522627422775416,0.23131662377508722,0,2
932,0.11697694826122525,0.5117682884301366,0.37125476330863827,2,2
933,0.7091654027256512,0.15770686476357157,0.1331277325107773,1,1
934,0.5003875191917568,0.2784536588320074,0.2211588219762358,0,2
935,0.5087303070783052,0.31098848805131796,0.1802812048703767,0,2
936,0.28122441403032467,0.4402755934321266,0.27849999253754876,2,2
937,0.4107008343879724,0.2285696475031359,0.36072951810889153,0,2
938,0.6342059854090594,0.2320104925945699,0.13378352199637072,1,1
939,0.5921523475318484,0.23995732483240761,0.16789032763574396,1,1
940,0.766807409448394,0.12591617269675393,0.10727641785485215,1,1
941,0.6130824202434174,0.1985696617423609,0.18834791801422174,1,1
942,0.4433029062247981,0.3600781536164201,0.19661894015878179,0,2
943,0.5138699223246831,0.2943070097951361,0.19182306788018083,0,2
944,0.320851232103099,0.4302465470678905,0.24890222082901053,2,2
945,0.8095307009133708,0.10948081990025978,0.08098847918636963,1,1
946,0.24706008130054014,0.5044276075664288,0.24851231113303096,2,2
947,0.21130402417872418,0.5274415896745486,0.26125438614672725,2,2
948,0.43793947861709587,0.3012168349090485,0.2608436864738556,0,2
949,0.39830970044478675,0.3502600980526776,0.2514302015025356,0,2
950,0.5295202512303171,0.06228990207678576,0.40818984669289715,0,2
951,0.3333094991145082,0.4432594969470843,0.22343100393840762,2,2
952,0.45598778904177745,0.36370105392918994,0.1803111570290325,0,2
953,0.6598833174600961,0.2183418879092872,0.12177479463061666,1,1
954,0.31547646136228386,0.37723666140208534,0.30728687723563075,2,2
955,0.40367697553477405,0.4292776441722403,0.16704538029298568,0,2
956,0.49308823344765745,0.2793331484310111,0.22757861812133154,0,2
957,0.32305726018754927,0.45039035058420995,0.2265523892282407,2,2
958,0.5762860017173327,0.22906391937481513,0.19465007890785216,1,1
959,0.3794346769232494,0.4370851095749547,0.18348021350179594,2,2
960,0.41101662831529595,0.3946942941194572,0.19428907756524685,0,2
961,0.5250457542210152,0.3030180169391159,0.171936228839869,0,2
962,0.3928069324706474,0.3610170919892046,0.24617597554014795,0,2
963,0.4993794885665166,0.26445519667455863,0.23616531475892477,0,2
964,0.43750425333014764,0.34452415393130814,0.21797159273854408,0,2
965,0.33784849925127425,0.41591701501591377,0.24623448573281195,2,2
966,0.3975528205932531,0.33299398611791675,0.2694531932888301,0,2
967,0.3317587112994491,0.42687783522541944,0.24136345347513155,2,2
968,0.5826510600401542,0.28918199030057135,0.1281669496592743,1,1
969,0.7516194325884943,0.14131717731237495,0.10706339009913074,1,1
970,0.4507360738525683,0.35823081779230576,0.191033108355126,0,2
971,0.40073566930676646,0.35150405786744554,0.24776027282578808,0,2
972,0.1928515049110402,0.24429088892837122,0.5628576061605886,2,2
973,0.48681120591941734,0.33561701177472386,0.1775717823058589,0,2
974,0.4058046875543435,0.3440237856026287,0.2501715268430276,0,2
975,0.34878619429946583,0.3962679491968495,0.2549458565036846,2,2
976,0.26948050008529634,0.3912180069578534,0.3393014929568502,2,2
977,0.5329049391068668,0.24386059743524272,0.22323446345789047,0,2
978,0.14469803590086935,0.5541452827540237,0.3011566813451069,2,2
979,0.22042097539615557,0.5014512575828877,0.2781277670209568,2,2
980,0.4109166184289829,0.3952411044165292,0.19384227715448799,0,2
981,0.32645283576214607,0.38998967659199574,0.2835574876458582,2,2
982,0.2410726619674253,0.4996933907832187,0.259233947249356,2,2
983,0.48366161304190086,0.3218626824141098,0.1944757045439894,0,2
984,0.21870752472030586,0.5168507911758641,0.2644416841038301,2,2
985,0.34075922701881495,0.2738278953109487,0.38541287767023635,0,2
986,0.31212242492314146,0.45008046271729985,0.23779711235955872,2,2
987,0.4810904242751114,0.3161283119570039,0.2027812637678846,0,2
988,0.4042910315113918,0.3367862445121746,0.25892272397643357,0,2
989,0.637429906241952,0.11979547441481513,0.24277461934323286,1,1
990,0.4146719246745071,0.42610974210348607,0.15921833322200674,0,2
991,0.5008035008998858,0.28458389043387283,0.2146126086662414,0,2
992,0.5924471612565849,0.0992911669718574,0.30826167177155767,1,1
993,0.40362597724151855,0.13335269834016783,0.46302132441831356,0,2
994,0.4195799548099171,0.32255357212475,0.2578664730653329,0,2
995,0.38610220161529796,0.3520775307804784,0.26182026760422367,0,2
996,0.6500393616305464,0.19286894793498133,0.15709169043447224,1,1
997,0.30431785102294096,0.4397938595013536,0.2558882894757055,2,2
998,0.36993665750125965,0.3739398096191155,0.25612353287962475,0,2
999,0.31787061977453585,0.4362697034140157,0.2458596768114485,2,2
1000,0.4173296741049433,0.37985042736271446,0.20281989853234217,0,2
1001,0.38473339328318495,0.21668996535013513,0.3985766413666799,0,2
1002,0.5089069323809983,0.25765569016122863,0.23343737745777315,0,2
1003,0.47846846531144016,0.3176639252625106,0.20386760942604917,0,2
1004,0.5114025930100025,0.26253025689043014,0.22606715009956746,0,2
1005,0.4515119371822249,0.3459257757801541,0.20256228703762102,0,2
1006,0.8882105140883577,0.059089640114883164,0.05269984579675915,1,1
1007,0.6869051011846183,0.1616957603900127,0.15139913842536906,1,1
1008,0.41681744162516654,0.3518623733473629,0.23132018502747057,0,2
1009,0.2628697083912578,0.4356880199600015,0.30144227164874066,2,2
1010,0.36043696675162945,0.25076190617018,0.3888011270781906,0,2
1011,0.34782528217915937,0.4009271690596619,0.2512475487611787,2,2
1012,0.429201936869837,0.39291182717283635,0.17788623595732678,0,2
1013,0.4347438315773965,0.29367042899327217,0.2715857394293313,0,2
1014,0.3704374995923357,0.4173517663425631,0.2122107340651013,2,2
1015,0.48630227063034437,0.28481413386866355,0.228883595500992,0,2
1016,0.5253467875104105,0.16103641031525343,0.31361680217433596,0,2
1017,0.8049985107252984,0.11043784771406126,0.08456364156064047,1,1
1018,0.526614593600057,0.2916055133785765,0.18177989302136635,0,2
1019,0.42189636147243087,0.32439095754206404,0.2537126809855052,0,2
1020,0.41223650379951576,0.36646766598277397,0.22129583021771027,0,2
1021,0.20424829912476805,0.5292436787322695,0.26650802214296243,2,2
1022,0.507439171307845,0.26045397141346843,0.23210685727868668,0,2
1023,0.21401774417449154,0.5305587308336855,0.25542352499182297,2,2
1024,0.3281802450564403,0.43431077742818186,0.2375089775153778,2,2
1025,0.34372612271111314,0.3977231256203083,0.25855075166857855,2,2
1026,0.4451591452666015,0.3155119686659242,0.23932888606747438,0,2
1027,0.6954488256455628,0.18331274372767026,0.12123843062676698,1,1
1028,0.6485274164135231,0.18060574890053988,0.170866834685937,1,1
1029,0.36506920341713767,0.38161729211972556,0.25331350446313683,0,2
1030,0.3582029804318365,0.43747475915330164,0.2043222604148619,2,2
1031,0.35598361294931136,0.34987363898291823,0.2941427480677703,0,2
1032,0.41462730443388124,0.3752743939450975,0.21009830162102114,0,2
1033,0.5580453531237182,0.25300044068771,0.18895420618857175,0,2
1034,0.2864479348295138,0.4643193784167213,0.24923268675376484,2,2
1035,0.4490132888106358,0.36253748055458546,0.1884492306347787,0,2
1036,0.3785769759295216,0.21692715994779269,0.4044958641226858,0,2
1037,0.2919492541514909,0.2932023257706584,0.4148484200778508,0,2
1038,0.6933174075055988,0.1699371834158801,0.13674540907852117,1,1
1039,0.32636380055002473,0.43781795933215667,0.2358182401178186,2,2
1040,0.48078730559066807,0.3109156568267251,0.20829703758260684,0,2
1041,0.31941206956709567,0.4834703809137546,0.1971175495191496,2,2
1042,0.38295631108171185,0.023402716420384613,0.5936409724979036,0,2
1043,0.6335848151167808,0.2114221520784533,0.15499303280476603,1,1
1044,0.46024171599661023,0.33811488568373654,0.20164339831965308,0,2
1045,0.516936584331548,0.3071163104407338,0.17594710522771825,0,2
1046,0.2924817457431721,0.4950559675071163,0.21246228674971157,2,2
1047,0.44137794700318117,0.33306862343510374,0.22555342956171498,0,2
1048,0.37134736559828846,0.10069688931063087,0.5279557450910807,0,2
1049,0.5776470776860617,0.26232330513299473,0.16002961718094352,1,1
1050,0.4545871309431322,0.3591351975022864,0.18627767155458158,0,2
1051,0.15952273821317864,0.35991505613526353,0.4805622056515578,2,2
1052,0.24157813167705997,0.46333246346605056,0.29508940485688945,2,2
1053,0.2985694174686471,0.44069079837331815,0.2607397841580348,2,2
1054,0.21608178426342498,0.5110001641434477,0.2729180515931274,2,2
1055,0.5475771965265198,0.23792652648713877,0.2144962769863413,0,2
1056,0.43332844691851247,0.11798533974354192,0.4486862133379455,0,2
1057,0.38008547135878734,0.1975820537138839,0.4223324749273288,0,2
1058,0.5168747688982648,0.3414052031498879,0.14172002795184727,0,2
1059,0.48938750254330327,0.27259294854132676,0.23801954891537014,0,2
1060,0.6503198535389447,0.192236184324339,0.15744396213671627,1,1
1061,0.3363367254213868,0.35395351552634857,0.3097097590522646,0,2
1062,0.44885435993400336,0.37668200366357835,0.1744636364024183,0,2
1063,0.3837949223152213,0.39089640350170785,0.22530867418307096,0,2
1064,0.4289851761477454,0.34779486107142915,0.2232199627808256,0,2
1065,0.6860159831976993,0.18513804520523833,0.12884597159706232,1,1
1066,0.3944700760028903,0.3337841545707414,0.2717457694263682,0,2
1067,0.4474144078922264,0.31490537686084297,0.23768021524693062,0,2
1068,0.4140289613617086,0.38194251301980736,0.20402852561848395,0,2
1069,0.4260568078424212,0.40147697523845627,0.17246621691912248,0,2
1070,0.43815273394328436,0.3683446744167084,0.1935025916400073,0,2
1071,0.450809292639735,0.1800422810979225,0.3691484262623425,0,2
1072,0.2931967347315441,0.42013080227057975,0.28667246299787613,2,2
1073,0.43336924179828856,0.39396032941994275,0.17267042878176858,0,2
1074,0.3031991776373606,0.4731626386455847,0.2236381837170547,2,2
1075,0.4306600659539945,0.354463354371632,0.21487657967437346,0,2
1076,0.619616240368782,0.2023197262531349,0.17806403337808305,1,1
1077,0.43633301687082177,0.3675004863533854,0.19616649677579287,0,2
1078,0.23836759291049345,0.49902626864539307,0.2626061384441134,2,2
1079,0.28374817951588194,0.43656825502777374,0.2796835654563443,2,2
1080,0.21726866009099952,0.496821996744543,0.28590934316445743,2,2
1081,0.5508869014068439,0.29887270585516346,0.1502403927379927,0,2
1082,0.34447697834687746,0.42381494103571343,0.23170808061740908,2,2
1083,0.47543579606540837,0.3024395810890122,0.22212462284557943,0,2
1084,0.353849436647266,0.4046117524240422,0.24153881092869184,2,2
1085,0.6693978370820857,0.18362422019511662,0.14697794272279768,1,1
1086,0.29975010489952536,0.46723592686682397,0.23301396823365056,2,2
1087,0.3618631919277154,0.43070993604252317,0.20742687202976148,2,2
1088,0.3683538493039792,0.3954035326516574,0.23624261804436344,0,2
1089,0.4398105306382273,0.2051707988898595,0.3550186704719132,0,2
1090,0.48473012486275147,0.3294742877317747,0.18579558740547383,0,2
1091,0.44104742768525623,0.3455516353919963,0.2134009369227475,0,2
1092,0.4897262370452372,0.30055758789300224,0.20971617506176068,0,2
1093,0.6724280723686598,0.1926827244920001,0.13488920313934016,1,1
1094,0.36024876777380493,0.4226169851426218,0.21713424708357318,2,2
1095,0.551881018878264,0.24318694211144962,0.20493203901028628,0,2
1096,0.2272348001066443,0.5366709307626922,0.2360942691306635,2,2
1097,0.2763613537197814,0.48178659389638906,0.24185205238382954,2,2
1098,0.3364949402981403,0.44644065439372055,0.21706440530813914,2,2
1099,0.7145210660045724,0.16291902882148168,0.12255990517394592,1,1
1100,0.3992032464854283,0.37834332732041864,0.22245342619415298,0,2
1101,0.51911186287848,0.29554086913422584,0.1853472679872942,0,2
1102,0.37783475847477654,0.4039912049909245,0.21817403653429904,0,2
1103,0.390394441669985,0.2587932035679313,0.3508123547620836,0,2
1104,0.5680665828014931,0.25576001792441305,0.17617339927409376,1,1
1105,0.44464498792891916,0.3194247638115723,0.2359302482595086,0,2
1106,0.49788344161268716,0.26360554445394785,0.2385110139333649,0,2
1107,0.49770193275650637,0.3147201928128598,0.18757787443063387,0,2
1108,0.47542304747114805,0.35456839648261385,0.1700085560462381,0,2
1109,0.5121463432075908,0.2931372123819394,0.19471644441046984,0,2
1110,0.39676951660639725,0.3694698460610606,0.2337606373325421,0,2
1111,0.30748780899315503,0.4659945143547219,0.22651767665212316,2,2
1112,0.2714689982379665,0.4872977303689874,0.24123327139304612,2,2
1113,0.4174689080172391,0.3794732131083603,0.20305787887440066,0,2
1114,0.5029988444272334,0.2729229318006366,0.22407822377212996,0,2
1115,0.4126617760173667,0.35328789982404596,0.23405032415858731,0,2
1116,0.2693096736246543,0.4912660796989165,0.23942424667642925,2,2
1117,0.3892651961288202,0.39143462236849746,0.21930018150268238,0,2
1118,0.4154784496359514,0.3700383735955785,0.2144831767684701,0,2
1119,0.6426916564178775,0.20993898680837272,0.14736935677374963,1,1
1120,0.40836121811420245,0.34320122482418436,0.24843755706161327,0,2
1121,0.5469517480430541,0.24577176738684375,0.2072764845701022,0,2
1122,0.6741699640374363,0.18356592588113538,0.14226411008142828,1,1
1123,0.45913352467842805,0.3227871963427863,0.21807927897878557,0,2
1124,0.5004495460110951,0.31321135252099735,0.1863391014679075,0,2
1125,0.4893047309138338,0.1602833575199863,0.3504119115661799,0,2
1126,0.5588382907726434,0.2812063301635104,0.15995537906384624,0,2
1127,0.4507054470955942,0.3407513376545101,0.20854321524989583,0,2
1128,0.322489056565817,0.3925047453830524,0.2850061980511305,2,2
1129,0.21892680259767341,0.48965092335981447,0.2914222740425122,2,2
1130,0.3769122313851186,0.3714278496028103,0.25165991901207113,0,2
1131,0.16824835853041464,0.4689802522709515,0.3627713891986339,2,2
1132,0.46903427976325796,0.32627022631305935,0.20469549392368266,0,2
1133,0.779561623156025,0.16580430976925056,0.054634067074724374,1,1
1134,0.41848037196872195,0.39696993239941863,0.1845496956318595,0,2
1135,0.5688434501631298,0.2374180810234201,0.19373846881345005,1,1
1136,0.554581831866686,0.23313029970834398,0.21228786842497,0,2
1137,0.2204333004798373,0.49707623446608007,0.2824904650540825,2,2
1138,0.5766524987355991,0.22082977652681196,0.20251772473758892,1,1
1139,0.5163687375124543,0.2608946627784287,0.22273659970911705,0,2
1140,0.4108109153053468,0.3255058860148886,0.2636831986797646,0,2
1141,0.5002493059243672,0.29976343593622173,0.19998725813941104,0,2
1142,0.428440136887231,0.35988981955297195,0.2116700435597971,0,2
1143,0.3632083130386668,0.39913556638981934,0.2376561205715138,2,2
1144,0.3920869134643654,0.33974131186445605,0.26817177467117853,0,2
1145,0.37207022746455926,0.3629418899405488,0.264987882594892,0,2
1146,0.31814086181362555,0.4609312437541245,0.22092789443224997,2,2
1147,0.40802616303480926,0.36596435315870707,0.22600948380648372,0,2
1148,0.35227005074602497,0.34346872874036044,0.30426122051361454,0,2
1149,0.47187417554151334,0.31750105135067236,0.2106247731078143,0,2
1150,0.24321845705371287,0.4862338903184517,0.2705476526278354,2,2
1151,0.3816999355377951,0.41927479267385176,0.19902527178835322,2,2
1152,0.3624269142311923,0.3739493501033812,0.26362373566542646,0,2
1153,0.25636134861786103,0.4443360463715874,0.29930260501055167,2,2
1154,0.4347383848950832,0.31876731996056656,0.2464942951443503,0,2
1155,0.6781984304520765,0.19127590960055005,0.13052565994737347,1,1
1156,0.6141947528577528,0.2006463250101725,0.18515892213207463,1,1
1157,0.5249872623665427,0.3013385652759419,0.17367417235751545,0,2
1158,0.5937160096055223,0.07975303667717722,0.32653095371730045,1,1
1159,0.2719667322085651,0.4829163884307682,0.24511687936066667,2,2
1160,0.10339544265368042,0.5809162307529034,0.3156883265934162,2,2
1161,0.5458267854016793,0.0730547852731522,0.38111842932516854,0,2
1162,0.5400191448338162,0.17622104783297024,0.28375980733321354,0,2
1163,0.5283472450100378,0.3219761653001962,0.14967658968976605,0,2
1164,0.5241894067504199,0.25266974581660867,0.22314084743297127,0,2
1165,0.3700237246539239,0.4186770234961786,0.21129925184989765,2,2
1166,0.44186127967089994,0.18828933933344227,0.36984938099565784,0,2
1167,0.3824220942170773,0.4068930453382001,0.21068486044472268,0,2
1168,0.4497826608749827,0.30565978561937107,0.24455755350564626,0,2
1169,0.49593941527820856,0.2756042863985539,0.22845629832323763,0,2
1170,0.40923642454623393,0.3823961391665177,0.20836743628724838,0,2
1171,0.5141572888693376,0.3035227372291125,0.1823199739015499,0,2
1172,0.4120175296267766,0.36908110450121456,0.21890136587200876,0,2
1173,0.43047379361520366,0.3704967966418523,0.199029409742944,0,2
1174,0.4493688880764297,0.3950358099542501,0.15559530196932025,0,2
1175,0.4886527686721891,0.39118098021234743,0.1201662511154635,0,2
1176,0.3518040013376249,0.43014472604334036,0.2180512726190348,2,2
1177,0.3130668347011636,0.4762998554694221,0.2106333098294144,2,2
1178,0.33412841601502835,0.4454519360424737,0.2204196479424979,2,2
1179,0.13913002284650033,0.5287843314517768,0.3320856457017228,2,2
1180,0.5111372668159327,0.296346254146115,0.19251647903795246,0,2
1181,0.33472962652680793,0.4145325245895007,0.2507378488836914,2,2
1182,0.6322273426792883,0.21968630892237564,0.1480863483983361,1,1
1183,0.5089186599367165,0.3088412479402211,0.18224009212306236,0,2
1184,0.3328570046507994,0.4458411447973215,0.22130185055187904,2,2
