split,model_id,n,steps,pred,residual
train,6,4702,59.0,86.90807651606251,-27.908076516062508
train,6,4704,121.0,62.13822357464726,58.86177642535274
train,6,4706,33.0,87.80163707795333,-54.80163707795333
train,6,4708,33.0,81.54637465487518,-48.54637465487518
train,6,4710,33.0,87.81110500669834,-54.81110500669834
train,6,4712,121.0,73.8724525823461,47.1275474176539
train,6,4714,121.0,87.82056489815145,33.179435101848554
train,6,4716,59.0,81.56529444118988,-22.565294441189877
train,6,4718,59.0,87.83001676594671,-28.83001676594671
train,6,4720,59.0,68.4757520390332,-9.475752039033196
train,6,4722,59.0,86.95537604149854,-27.95537604149854
train,6,4724,59.0,81.58418216005477,-22.584182160054766
train,6,4726,59.0,87.84889648492687,-28.84889648492687
train,6,4728,59.0,74.79431262939073,-15.794312629390731
train,6,4730,59.0,87.85832436320709,-28.85832436320709
train,6,4732,90.0,80.71895333780424,9.281046662195763
train,6,4734,90.0,87.86774427202035,2.132255727979654
train,6,4736,28.0,47.87740769778217,-19.877407697782168
train,6,4738,121.0,87.87715622482861,33.12284377517139
train,6,4740,152.0,81.62186182896276,70.37813817103724
train,6,4742,152.0,87.00247565287471,64.99752434712529
train,6,4744,77.0,74.83196047419347,2.1680395258065346
train,6,4746,77.0,87.89595631610757,-10.895956316107572
train,6,4748,77.0,81.64065399439846,-4.640653994398463
train,6,4750,165.0,87.90534448133221,77.09465551866779
train,6,4752,77.0,67.66696336130096,9.333036638699042
train,6,4754,51.0,87.91472474405994,-36.91472474405994
train,6,4756,77.0,81.65941452317706,-4.6594145231770625
train,6,4758,77.0,87.92409711758341,-10.924097117583415
train,6,4760,77.0,74.86948155833606,2.130518441663938
train,6,4762,77.0,87.04937703297679,-10.049377032976793
train,6,4764,51.0,81.67814352164032,-30.678143521640322
train,6,4766,51.0,87.94281825002095,-36.94281825002095
train,6,4768,28.0,62.288817102375795,-34.288817102375795
train,6,4770,103.0,87.95216703535328,15.047832964646716
train,6,4772,103.0,80.81275651340977,22.187243486590233
train,6,4774,103.0,87.96150798431809,15.03849201568191
train,6,4776,28.0,74.90687673256362,-46.90687673256362
train,6,4778,28.0,87.97084111004163,-59.97084111004163
train,6,4780,121.0,81.71550735031525,39.28449264968475
train,6,4782,121.0,87.0960818434322,33.9039181565678
train,6,4784,121.0,68.6258385024916,52.374161497508396
train,6,4786,72.0,87.98948394410533,-15.98948394410533
train,6,4788,121.0,81.73414239054833,39.26585760945167
train,6,4790,33.0,87.99879367853363,-54.99879367853363
train,6,4792,121.0,74.06006225690027,46.93993774309973
train,6,4794,121.0,88.00809564189723,32.99190435810277
train,6,4796,72.0,81.75274632051618,-9.75274632051618
train,6,4798,72.0,88.01738984715873,-16.017389847158725
train,6,4800,20.0,56.44549578742614,-36.44549578742614
train,6,4802,165.0,87.1425917250632,77.8574082749368
train,6,4804,59.0,81.77131924391973,-22.771319243919734
train,6,4806,59.0,88.0359550350637,-29.035955035063694
train,6,4808,59.0,74.98129271168811,-15.981292711688113
train,6,4810,59.0,88.04522604347075,-29.04522604347075
train,6,4812,59.0,80.90577668175719,-21.90577668175719
train,6,4814,72.0,88.05448934530301,-16.05448934530301
train,6,4816,20.0,68.70013045406473,-48.700130454064734
train,6,4818,121.0,88.0637449533621,32.936255046637896
train,6,4820,20.0,81.80837248325287,-61.80837248325287
train,6,4822,165.0,87.18890829823279,77.81109170176721
train,6,4824,72.0,75.01831517584891,-3.0183151758489117
train,6,4826,72.0,88.08223313920803,-16.08223313920803
train,6,4828,72.0,81.82685300400995,-9.826853004009948
train,6,4830,121.0,88.09146574243917,32.90853425756083
train,6,4832,20.0,61.55331807431822,-41.55331807431822
train,6,4834,20.0,88.10069070278594,-68.10069070278594
train,6,4836,59.0,81.84530292786434,-22.84530292786434
train,6,4838,59.0,88.10990803289172,-29.109908032891724
train,6,4840,20.0,75.05521504884437,-55.055215048844374
train,6,4842,20.0,87.23503316318339,-67.23503316318339
train,6,4844,72.0,81.86372235596293,-9.863722355962935
train,6,4846,72.0,88.1283198527968,-16.128319852796807
train,6,4848,46.0,68.77393040235022,-22.773930402350217
train,6,4850,165.0,88.13751436772645,76.86248563227355
train,6,4852,46.0,80.99802680676682,-34.998026806766816
train,6,4854,121.0,88.1467013026759,32.85329869732411
train,6,4856,46.0,75.09199313985933,-29.091993139859326
train,6,4858,46.0,88.15588067013277,-42.155880670132774
train,6,4860,165.0,81.9004701269798,83.0995298730202
train,6,4862,165.0,87.28096790036882,77.71903209963118
train,6,4864,28.0,38.83209411515877,-10.832094115158768
train,6,4866,46.0,88.17421675236518,-42.17421675236518
train,6,4868,134.0,81.9187986697013,52.0812013302987
train,6,4870,134.0,88.18337349196217,45.81662650803783
train,6,4872,134.0,74.24456566790819,59.75543433209181
train,6,4874,134.0,88.19252271370972,45.80747728629028
train,6,4876,134.0,81.93709711628003,52.06290288371997
train,6,4878,134.0,88.20166442994228,45.798335570057716
train,6,4880,41.0,68.84724482114605,-27.84724482114605
train,6,4882,72.0,87.32671407077893,-15.326714070778934
train,6,4884,41.0,81.95536556539187,-40.95536556539187
train,6,4886,46.0,88.2199253950487,-42.219925395048705
train,6,4888,41.0,75.16518717286475,-34.16518717286475
train,6,4890,41.0,88.22904466844021,-47.22904466844021
train,6,4892,134.0,81.0895195330433,52.9104804669567
train,6,4894,134.0,88.23815648535223,45.761843514647765
train,6,4896,41.0,62.5840330807581,-21.584033080758097
train,6,4898,134.0,88.24726085796858,45.752739142031416
train,6,4900,134.0,81.99181286349948,52.008187136500524
train,6,4902,134.0,87.37227321625814,46.62772678374186
train,6,4904,41.0,75.20160469371496,-34.201604693714955
train,6,4906,41.0,88.2654473189002,-47.2654473189002
train,6,4908,134.0,82.00999190743725,51.990008092562746
train,6,4910,134.0,88.27452943143435,45.725470568565655
train,6,4912,41.0,68.03599547512613,-27.03599547512613
train,6,4914,134.0,88.28360414811054,45.71639585188946
train,6,4916,41.0,82.02814134379854,-41.02814134379854
train,6,4918,103.0,88.29267148096436,14.707328519035642
train,6,4920,72.0,75.23790359050868,-3.2379035905086795
train,6,4922,72.0,87.41764685981704,-15.41764685981704
train,6,4924,72.0,82.04626126886814,-10.046261268868136
train,6,4926,209.0,88.31078404320056,120.68921595679944
train,6,4928,28.0,56.8009757222658,-28.800975722265797
train,6,4930,72.0,88.31982929650768,-16.319829296507677
train,6,4932,134.0,81.18026719627703,52.81973280372297
train,6,4934,134.0,88.32886721384214,45.671132786157855
train,6,4936,134.0,75.27408463353399,58.72591536646601
train,6,4938,134.0,88.33789780709365,45.662102192906346
train,6,4940,134.0,82.08241296793034,51.91758703206966
train,6,4942,134.0,87.4628365059381,46.5371634940619
train,6,4944,28.0,68.99244233406264,-40.992442334062645
train,6,4946,121.0,88.35593706876261,32.644062931237386
train,6,4948,28.0,82.10044493216016,-54.10044493216016
train,6,4950,72.0,88.36494576081553,-16.36494576081553
train,6,4952,134.0,74.42606400341539,59.57393599658461
train,6,4954,134.0,88.37394717605662,45.62605282394338
train,6,4956,134.0,82.11844776557889,51.88155223442111
train,6,4958,46.0,88.38294132623214,-42.38294132623214
train,6,4960,90.0,62.728759159904314,27.271240840095686
train,6,4962,41.0,87.50784364087492,-46.507843640874924
train,6,4964,41.0,82.1364215621569,-41.1364215621569
train,6,4966,41.0,88.40090787822959,-47.40090787822959
train,6,4968,90.0,75.34609620213556,14.653903797864444
train,6,4970,90.0,88.40988030340235,1.5901196965976538
train,6,4972,72.0,81.27028183322564,-9.270281833225638
train,6,4974,72.0,88.41884551021134,-16.41884551021134
train,6,4976,90.0,69.0643377541665,20.935662245833498
train,6,4978,41.0,88.42780351026168,-47.42780351026168
train,6,4980,90.0,82.17228241840564,7.8277175815943565
train,6,4982,103.0,87.55266973294545,15.447330267054554
train,6,4984,134.0,75.38192823127973,58.61807176872027
train,6,4986,134.0,88.44569793636698,45.55430206363302
train,6,4988,134.0,82.19016966375905,51.80983033624095
train,6,4990,72.0,88.4546343854927,-16.454634385492696
train,6,4992,41.0,47.70440613075335,-6.704406130753348
train,6,4994,90.0,88.46356367400134,1.5364363259986646
train,6,4996,178.0,82.20802824364283,95.79197175635717
train,6,4998,178.0,88.47248581335907,89.52751418664093
train,6,5000,28.0,75.4176454139797,-47.4176454139797
train,6,5002,28.0,87.59731623281954,-59.59731623281954
train,6,5004,28.0,82.22585824978665,-54.225858249786654
train,6,5006,64.0,88.49030869034904,-24.49030869034904
train,6,5008,134.0,69.13577230302629,64.86422769697371
train,6,5010,90.0,88.49920945077635,1.5007905492236517
train,6,5012,134.0,81.35957519129536,52.64042480870464
train,6,5014,41.0,88.5081031076431,-47.508103107643095
train,6,5016,134.0,75.45324848408045,58.54675151591955
train,6,5018,134.0,88.51698967227871,45.48301032772129
train,6,5020,90.0,82.26143290557727,7.738567094422734
train,6,5022,90.0,87.64178457380058,2.358215426199422
train,6,5024,41.0,62.87162972533644,-21.87162972533644
train,6,5026,134.0,88.53474157003913,45.46525842996087
train,6,5028,41.0,82.2791777364964,-41.27917773649639
train,6,5030,41.0,88.54360692568771,-47.54360692568771
train,6,5032,41.0,74.60465358623061,-33.60465358623061
train,6,5034,41.0,88.552465234153,-47.552465234153004
train,6,5036,85.0,82.2968943562257,2.7031056437742933
train,6,5038,85.0,88.5613165066299,-3.5613165066298933
train,6,5040,41.0,69.20675185167318,-28.206751851673175
train,6,5042,41.0,87.6860761721016,-46.68607617210159
train,6,5044,41.0,82.31458285432457,-41.31458285432457
train,6,5046,134.0,88.57899798826485,45.421002011735155
train,6,5048,41.0,75.52411518689676,-34.524115186896765
train,6,5050,41.0,88.58782821967976,-47.587828219679764
train,6,5052,178.0,81.44815873774157,96.55184126225843
train,6,5054,178.0,88.59665145962015,89.40334854037985
train,6,5056,41.0,57.14733977491252,-16.147339774912517
train,6,5058,72.0,88.60546771914848,-16.60546771914848
train,6,5060,41.0,82.34987584174227,-41.349875841742275
train,6,5062,41.0,87.73019242711588,-46.73019242711588
train,6,5064,33.0,75.55938025260056,-42.55938025260056
train,6,5066,33.0,88.62307934108759,-55.62307934108759
train,6,5068,33.0,82.36748050806165,-49.36748050806165
train,6,5070,85.0,88.63187472549254,-3.631874725492537
train,6,5072,41.0,68.39319757747657,-27.39319757747657
train,6,5074,134.0,88.6406631734737,45.3593368265263
train,6,5076,41.0,82.385057406757,-41.385057406757
train,6,5078,178.0,88.64944469596321,89.35055530403679
train,6,5080,33.0,75.59453407185552,-42.59453407185552
train,6,5082,33.0,87.77413472168236,-54.77413472168236
train,6,5084,33.0,82.4026066252855,-49.4026066252855
train,6,5086,178.0,88.66698700806678,89.33301299193322
train,6,5088,59.0,63.01269175399137,-4.012691753991369
train,6,5090,41.0,88.67574781941619,-47.67574781941619
train,6,5092,33.0,81.53604366850666,-48.536043668506665
train,6,5094,33.0,88.68450174874503,-55.684501748745035
train,6,5096,59.0,75.62957734432658,-16.629577344326577
train,6,5098,59.0,88.69324880685701,-29.693248806857014
train,6,5100,85.0,82.43762236961031,2.5623776303896904
train,6,5102,85.0,87.81790442234556,-2.8179044223455634
train,6,5104,59.0,69.34736887787365,-10.347368877873649
train,6,5106,178.0,88.71072235251876,89.28927764748124
train,6,5108,59.0,82.45508906826858,-23.455089068268578
train,6,5110,59.0,88.71944886154931,-29.71944886154931
train,6,5112,134.0,74.7804261809137,59.21957381908631
train,6,5114,134.0,88.72816854232484,45.27183145767516
train,6,5116,134.0,82.47252843248899,51.527471567511014
train,6,5118,116.0,88.73688140552284,27.263118594477163
train,6,5120,15.0,20.7138685148915,-5.713868514891502
train,6,5122,147.0,87.86150287961071,59.13849712038929
train,6,5124,54.0,82.48994054769173,-28.48994054769173
train,6,5126,54.0,88.75428672177112,-34.75428672177112
train,6,5128,54.0,75.69933501475923,-21.699335014759228
train,6,5130,54.0,88.76297919605159,-34.76297919605159
train,6,5132,54.0,81.6232409167121,-27.623240916712106
train,6,5134,147.0,88.77166489521503,58.228335104784975
train,6,5136,28.0,69.41701755123607,-41.41701755123607
train,6,5138,54.0,88.78034382981457,-34.78034382981457
train,6,5140,28.0,82.52468337072837,-54.52468337072837
train,6,5142,54.0,87.9049314281937,-33.904931428193706
train,6,5144,28.0,75.73405077947868,-47.73405077947868
train,6,5146,28.0,88.79768144741145,-60.79768144741145
train,6,5148,147.0,82.54201424741363,64.45798575258637
train,6,5150,147.0,88.80634015139218,58.19365984860782
train,6,5152,103.0,62.267905878892236,40.732094121107764
train,6,5154,28.0,88.81499213277597,-60.81499213277597
train,6,5156,147.0,82.55931821278891,64.44068178721109
train,6,5158,147.0,88.82363740199354,58.17636259800646
train,6,5160,103.0,75.76865873109065,27.231341268909347
train,6,5162,103.0,87.94819138726632,15.05180861273368
train,6,5164,54.0,82.57659535030012,-28.576595350300124
train,6,5166,54.0,88.84090784553169,-34.84090784553169
train,6,5168,103.0,69.48623362135257,33.51376637864743
train,6,5170,54.0,88.84953304059275,-34.849533040592746
train,6,5172,103.0,81.7097611608207,21.290238839179295
train,6,5174,147.0,88.85815156496861,58.14184843503139
train,6,5176,41.0,75.80315953717016,-34.80315953717016
train,6,5178,41.0,88.8667634289695,-47.866763428969506
train,6,5180,41.0,82.61106947357906,-41.611069473579064
train,6,5182,54.0,87.99128406069664,-33.99128406069664
train,6,5184,28.0,57.48504381256369,-29.48504381256369
train,6,5186,41.0,88.88396721696766,-47.88396721696766
train,6,5188,103.0,82.62826662431071,20.37173337568929
train,6,5190,103.0,88.8925591614662,14.107440838533805
train,6,5192,147.0,74.95346927692597,72.04653072307403
train,6,5194,147.0,88.90114448659233,58.09885551340767
train,6,5196,147.0,82.64543727711086,64.35456272288914
train,6,5198,147.0,88.90972320253756,58.09027679746244
train,6,5200,28.0,69.55502242905516,-41.55502242905516
train,6,5202,178.0,88.03421073728488,89.96578926271512
train,6,5204,28.0,82.66258151351167,-54.66258151351167
train,6,5206,103.0,88.92686084753386,14.07313915246614
train,6,5208,103.0,75.87184235220165,27.128157647798346
train,6,5210,103.0,88.93541979685058,14.064580203149418
train,6,5212,103.0,81.7956148324845,21.204385167515497
train,6,5214,85.0,88.94397217751788,-3.943972177517878
train,6,5216,28.0,63.289569387078274,-35.289569387078274
train,6,5218,54.0,88.95251799961041,-34.95251799961041
train,6,5220,54.0,82.69679106136748,-28.696791061367477
train,6,5222,54.0,88.07697269099462,-34.07697269099462
train,6,5224,28.0,75.90602566570047,-47.90602566570047
train,6,5226,28.0,88.9695900082539,-60.9695900082539
train,6,5228,178.0,82.71385653401735,95.28614346598265
train,6,5230,178.0,88.97811621483856,89.02188378516144
train,6,5232,147.0,68.73930463469206,78.26069536530794
train,6,5234,85.0,88.98663590291606,-3.9866359029160634
train,6,5236,147.0,82.73089591266216,64.26910408733784
train,6,5238,103.0,88.99514908244585,14.004850917554151
train,6,5240,147.0,75.94010444290917,71.05989555709083
train,6,5242,147.0,88.11957118117962,58.88042881882038
train,6,5244,103.0,82.74790927697835,20.252090723021652
train,6,5246,103.0,89.01215595558655,13.98784404441345
train,6,5248,116.0,49.26400436474476,66.73599563525525
train,6,5250,28.0,89.02064966900274,-61.02064966900274
train,6,5252,28.0,81.88081212409284,-53.88081212409284
train,6,5254,28.0,89.02913691348193,-61.029136913481935
train,6,5256,54.0,75.97407932124568,-21.974079321245682
train,6,5258,54.0,89.03761769887035,-35.03761769887035
train,6,5260,54.0,82.78185827951066,-28.781858279510658
train,6,5262,191.0,88.16200745280668,102.83799254719332
train,6,5264,54.0,69.69133913145038,-15.691339131450377
train,6,5266,41.0,89.05455993164729,-48.05455993164729
train,6,5268,54.0,82.79879407526658,-28.798794075266585
train,6,5270,54.0,89.06302139861613,-35.06302139861613
train,6,5272,54.0,75.1238663501305,-21.1238663501305
train,6,5274,54.0,89.07147644565491,-35.07147644565491
train,6,5276,147.0,82.8157041717778,64.1842958282222
train,6,5278,147.0,89.0799250824982,57.92007491750179
train,6,5280,116.0,63.425470479453615,52.574529520546385
train,6,5282,103.0,88.20428273667342,14.79571726332658
train,6,5284,103.0,82.83258864692087,20.16741135307913
train,6,5286,103.0,89.09680316442598,13.903196835574022
train,6,5288,116.0,76.0417199019824,39.958280098017596
train,6,5290,116.0,89.10523262886917,26.894767371130825
train,6,5292,54.0,81.96536299603382,-27.965362996033818
train,6,5294,54.0,89.11365572183448,-35.113655721834476
train,6,5296,28.0,69.7588772258308,-41.7588772258308
train,6,5298,98.0,89.12207245294648,8.877927547053517
train,6,5300,28.0,82.86628104284357,-54.86628104284357
train,6,5302,147.0,88.24639824962296,58.753601750377044
train,6,5304,28.0,76.07538685043743,-48.075386850437425
train,6,5306,28.0,89.13888686800007,-61.13888686800007
train,6,5308,54.0,82.88308911761759,-28.883089117617587
train,6,5310,54.0,89.14728457108214,-35.14728457108214
train,6,5312,116.0,56.93042575722311,59.06957424277689
train,6,5314,54.0,89.15567595059201,-35.15567595059201
train,6,5316,54.0,82.89987187901637,-28.899871879016374
train,6,5318,54.0,89.16406101604596,-35.16406101604596
train,6,5320,54.0,76.10895239226764,-22.10895239226764
train,6,5322,54.0,88.2883551947538,-34.288355194753805
train,6,5324,54.0,82.91662940317052,-28.916629403170518
train,6,5326,85.0,89.18081224274405,-4.180812242744054
train,6,5328,116.0,69.82600846175275,46.17399153824725
train,6,5330,54.0,89.18917842291368,-35.189178422913685
train,6,5332,116.0,82.04927718368243,33.950722816317565
train,6,5334,46.0,89.19753832687853,-43.19753832687853
train,6,5336,147.0,76.1424171365232,70.8575828634768
train,6,5338,147.0,89.20589196404826,57.79410803595174
train,6,5340,147.0,82.95006904255399,64.04993095744601
train,6,5342,46.0,88.33015476162622,-42.33015476162622
train,6,5344,72.0,63.55973416941442,8.44026583058558
train,6,5346,116.0,89.22258047553493,26.777419524465074
train,6,5348,46.0,82.96675130833789,-36.96675130833789
train,6,5350,46.0,89.23091536856562,-43.23091536856562
train,6,5352,72.0,75.29169710459877,-3.291697104598768
train,6,5354,72.0,89.23924403222871,-17.23924403222871
train,6,5356,28.0,82.9834086379903,-54.983408637990294
train,6,5358,28.0,89.24756647582882,-61.24756647582882
train,6,5360,72.0,69.89273771181654,2.1072622881834633
train,6,5362,46.0,88.37179812646447,-42.37179812646447
train,6,5364,72.0,83.00004110594739,-11.000041105947389
train,6,5366,72.0,89.2641927399537,-17.2641927399537
train,6,5368,98.0,76.20904664122384,21.790953358776164
train,6,5370,98.0,89.27249657898363,8.727503421016365
train,6,5372,98.0,82.13256420412765,15.867435795872353
train,6,5374,98.0,89.28079423496087,8.719205765039135
train,6,5376,15.0,40.18396722077097,-25.183967220770967
train,6,5378,72.0,89.28908571708635,-17.28908571708635
train,6,5380,116.0,83.03323175285874,32.96676824714126
train,6,5382,116.0,88.41328645235548,27.58671354764452
train,6,5384,67.0,76.24221259267688,-9.242212592676879
train,6,5386,67.0,89.30565019648343,-22.305650196483427
train,6,5388,67.0,83.04979007902938,-16.04979007902938
train,6,5390,28.0,89.31392321205458,-61.313923212054576
train,6,5392,116.0,69.0749851794257,46.925014820574305
train,6,5394,160.0,89.32219009037327,70.67780990962673
train,6,5396,116.0,83.06632383794152,32.933676162058475
train,6,5398,67.0,89.33045084053846,-22.33045084053846
train,6,5400,116.0,76.27528012869908,39.72471987130092
train,6,5402,116.0,88.45462088944389,27.545379110556112
train,6,5404,160.0,83.08283310238703,76.91716689761297
train,6,5406,160.0,89.34695399270316,70.65304600729684
train,6,5408,54.0,63.6923994441306,-9.6923994441306
train,6,5410,41.0,89.35519641279976,-48.355196412799756
train,6,5412,41.0,82.21523336264977,-41.21523336264977
train,6,5414,41.0,89.36343274093709,-48.363432740937085
train,6,5416,54.0,76.30824983163154,-22.308249831631542
train,6,5418,54.0,89.37166298611368,-35.37166298611368
train,6,5420,116.0,83.1157784374326,32.884221562567404
train,6,5422,116.0,88.49580257512298,27.50419742487702
train,6,5424,54.0,70.02500931177158,-16.025009311771583
train,6,5426,160.0,89.38810526347879,70.61189473652121
train,6,5428,54.0,83.1322146520089,-29.132214652008898
train,6,5430,98.0,89.3963173135649,8.603682686435107
train,6,5432,67.0,75.45703769647686,-8.45703769647686
train,6,5434,67.0,89.40452331648544,-22.404523316485438
train,6,5436,67.0,83.14862666007483,-16.148626660074825
train,6,5438,67.0,89.41272328113986,-22.41272328113986
train,6,5440,15.0,58.13613167484487,-43.13613167484487
train,6,5442,67.0,88.53683263422295,-21.536832634222947
train,6,5444,54.0,83.16501453282609,-29.165014532826092
train,6,5446,54.0,89.42910513115,-35.429105131149996
train,6,5448,67.0,76.3738980418849,-9.3738980418849
train,6,5450,67.0,89.43728703420662,-22.43728703420662
train,6,5452,67.0,82.29729375895967,-15.297293758959668
train,6,5454,129.0,89.44546293439916,39.55453706560084
train,6,5456,15.0,70.09056097998209,-55.09056097998209
train,6,5458,160.0,89.45363284052941,70.54636715947059
train,6,5460,15.0,83.19771815560084,-68.19771815560084
train,6,5462,116.0,88.5777121791949,27.422287820805096
train,6,5464,41.0,76.40657768836223,-35.40657768836223
train,6,5466,41.0,89.46995470571392,-48.46995470571392
train,6,5468,41.0,83.21403404645478,-42.214034046454785
train,6,5470,160.0,89.47810668227537,70.52189331772463
train,6,5472,129.0,62.93941933250465,66.06058066749534
train,6,5474,41.0,89.48625269978908,-48.48625269978908
train,6,5476,41.0,83.23032608365865,-42.23032608365865
train,6,5478,41.0,89.49439276696074,-48.49439276696074
train,6,5480,129.0,76.43916178018134,52.56083821981866
train,6,5482,129.0,88.61844231029201,40.38155768970799
train,6,5484,116.0,83.24659433685814,32.75340566314186
train,6,5486,116.0,89.51065508500555,26.489344914994447
train,6,5488,129.0,70.15572930291222,58.84427069708778
train,6,5490,41.0,89.51877735319498,-48.51877735319498
train,6,5492,129.0,82.37875429320938,46.62124570679062
train,6,5494,67.0,89.52689370567505,-22.52689370567505
train,6,5496,41.0,76.47165087451346,-35.47165087451346
train,6,5498,41.0,89.53500415105677,-48.53500415105677
train,6,5500,41.0,83.27905976830581,-42.279059768305814
train,6,5502,173.0,88.65902411574716,84.34097588425284
train,6,5504,36.0,49.907338232595585,-13.907338232595585
train,6,5506,129.0,89.55120735487479,39.44879264512521
train,6,5508,160.0,83.29525708432969,76.70474291567031
train,6,5510,160.0,89.55930013043927,70.44069986956073
train,6,5512,129.0,75.61996094148566,53.38003905851434
train,6,5514,129.0,89.56738703316176,39.432612966838235
train,6,5516,129.0,83.31143089190405,45.68856910809595
train,6,5518,160.0,89.57546807155978,70.42453192844022
train,6,5520,129.0,70.22051873810318,58.77948126189682
train,6,5522,129.0,88.69945867194734,40.30054132805266
train,6,5524,129.0,83.32758125916936,45.672418740830636
train,6,5526,41.0,89.5916125893601,-48.591612589360096
train,6,5528,129.0,76.53634627516247,52.46365372483753
train,6,5530,129.0,89.59967608570507,39.40032391429493
train,6,5532,98.0,82.45962367178528,15.54037632821472
train,6,5534,98.0,89.60773375161114,8.392266248388864
train,6,5536,36.0,63.95308388010427,-27.953083880104273
train,6,5538,67.0,89.61578559550371,-22.61578559550371
train,6,5540,67.0,83.3598119438573,-16.359811943857295
train,6,5542,67.0,88.73974704360508,-21.739747043605078
train,6,5544,36.0,76.56855367175096,-40.56855367175096
train,6,5546,36.0,89.63187185085934,-53.63187185085934
train,6,5548,67.0,83.3758923960885,-16.375892396088503
train,6,5550,67.0,89.63990627908231,-22.63990627908231
train,6,5552,129.0,69.40084908361175,59.599150916388254
train,6,5554,129.0,89.64793491881184,39.35206508118816
train,6,5556,129.0,83.39194967763119,45.60805032236881
train,6,5558,160.0,89.65595777838267,70.34404222161733
train,6,5560,129.0,76.60066825150595,52.39933174849405
train,6,5562,129.0,88.77989028392655,40.22010971607345
train,6,5564,116.0,83.40798385516374,32.592016144836265
train,6,5566,116.0,89.67198619029739,26.32801380970261
train,6,5568,36.0,58.45027276203462,-22.450272762034622
train,6,5570,67.0,89.67999175922108,-22.679991759221082
train,6,5572,36.0,82.53991041289189,-46.539910412891885
train,6,5574,36.0,89.68799158114581,-53.68799158114581
train,6,5576,129.0,76.6326905478586,52.3673094521414
train,6,5578,129.0,89.69598566431684,39.30401433568316
train,6,5580,129.0,83.4399831634759,45.5600168365241
train,6,5582,67.0,88.8198894347768,-21.819889434776798
train,6,5584,36.0,70.3489783907127,-34.3489783907127
train,6,5586,111.0,89.71195664729066,21.288043352709337
train,6,5588,36.0,83.45594842618166,-47.45594842618166
train,6,5590,67.0,89.71993356349564,-22.719933563495644
train,6,5592,67.0,75.78053650746965,-8.780536507469648
train,6,5594,67.0,89.7279047737515,-22.727904773751504
train,6,5596,67.0,83.47189084873267,-16.47189084873267
train,6,5598,67.0,89.73587028621543,-22.73587028621543
train,6,5600,85.0,64.08117438764079,20.918825612359214
train,6,5602,36.0,88.85974552684206,-52.85974552684206
train,6,5604,98.0,83.48781049638656,14.512189503613442
train,6,5606,98.0,89.75178425030883,8.24821574969117
train,6,5608,85.0,76.69646040120706,8.303539598792938
train,6,5610,85.0,89.75973271816544,-4.759732718165438
train,6,5612,129.0,82.61962285193671,46.38037714806329
train,6,5614,129.0,89.76767552068453,39.232324479315466
train,6,5616,85.0,70.41265714377455,14.587342856225447
train,6,5618,160.0,89.7756126659364,70.2243873340636
train,6,5620,85.0,83.51958172663875,1.480418273361252
train,6,5622,59.0,88.89945957978911,-29.89945957978911
train,6,5624,173.0,76.72820900234723,96.27179099765277
train,6,5626,173.0,89.79147001683351,83.20852998316649
train,6,5628,173.0,83.5354334383622,89.4645665616378
train,6,5630,160.0,89.79939023853332,70.20060976146668
train,6,5632,23.0,30.52271598445819,-7.522715984458191
train,6,5634,85.0,89.80730483507521,-4.8073048350752146
train,6,5636,85.0,83.55126263344214,1.4487373665578644
train,6,5638,85.0,89.81521381444375,-4.8152138144437515
train,6,5640,36.0,76.75986740847631,-40.75986740847631
train,6,5642,36.0,88.93903260242162,-52.93903260242162
train,6,5644,36.0,83.56706937575554,-47.56706937575554
train,6,5646,59.0,89.83101495351448,-30.831014953514483
train,6,5648,129.0,70.47597408378715,58.52402591621285
train,6,5650,85.0,89.83890712910113,-4.8389071291011305
train,6,5652,129.0,82.69876914672301,46.30123085327699
train,6,5654,111.0,89.84679371928348,21.153206280716518
train,6,5656,129.0,76.7914361306152,52.208563869384804
train,6,5658,129.0,89.8546747319617,39.145325268038306
train,6,5660,36.0,83.59861575623532,-47.59861575623532
train,6,5662,36.0,88.97846559283417,-52.97846559283417
train,6,5664,36.0,64.2078092897202,-28.207809289720203
train,6,5666,129.0,89.87042005632264,39.129579943677356
train,6,5668,80.0,83.61435552080474,-3.614355520804736
train,6,5670,80.0,89.8782843837221,-9.878284383722104
train,6,5672,36.0,75.9388310932691,-39.9388310932691
train,6,5674,36.0,89.88614316505102,-53.886143165051024
train,6,5676,129.0,83.63007308541678,45.36992691458322
train,6,5678,129.0,89.89399640812624,39.10600359187376
train,6,5680,36.0,70.53893329906636,-34.53893329906636
train,6,5682,80.0,89.01775953856307,-9.01775953856307
train,6,5684,36.0,83.64576851260652,-47.64576851260652
train,6,5686,173.0,89.9096863107006,83.0903136892994
train,6,5688,67.0,76.85430654540144,-9.854306545401442
train,6,5690,67.0,89.91752298575106,-22.917522985751063
train,6,5692,67.0,82.77735728246024,-15.777357282460244
train,6,5694,173.0,89.92535415365069,83.07464584634931
train,6,5696,36.0,58.757273657211094,-22.757273657211094
train,6,5698,67.0,89.93317982213418,-22.93317982213418
train,6,5700,28.0,83.6770932035419,-55.6770932035419
train,6,5702,28.0,89.05691541673501,-61.05691541673501
train,6,5704,28.0,76.88560923863164,-48.885609238631645
train,6,5706,28.0,89.94881469171052,-61.948814691710524
train,6,5708,28.0,83.69272259104437,-55.69272259104437
train,6,5710,129.0,89.95662390819165,39.043376091808355
train,6,5712,36.0,69.71745422683806,-33.71745422683806
