rho,lower,upper
0.01865650066466917,-0.02145122882763866,0.021155050721242324
-0.009201427133299701,-0.02145122882763866,0.021155050721242324
0.0032106745776031543,-0.02145122882763866,0.021155050721242324
-0.005686932338362054,-0.02145122882763866,0.021155050721242324
-0.0002699543388371585,-0.02145122882763866,0.021155050721242324
-0.003513377832594031,-0.02145122882763866,0.021155050721242324
0.006015154336715856,-0.02145122882763866,0.021155050721242324
0.021083549906535756,-0.02145122882763866,0.021155050721242324
-0.003583850641389202,-0.02145122882763866,0.021155050721242324
-0.0037805806481808085,-0.02145122882763866,0.021155050721242324
0.008794781026491326,-0.02145122882763866,0.021155050721242324
0.0029100921228514503,-0.02145122882763866,0.021155050721242324
-0.00036695019098279837,-0.02145122882763866,0.021155050721242324
-0.005964680690467165,-0.02145122882763866,0.021155050721242324
0.013176630675553485,-0.02145122882763866,0.021155050721242324
0.0033321079535578867,-0.02145122882763866,0.021155050721242324
0.0053659247332459685,-0.02145122882763866,0.021155050721242324
-0.0030978187445382067,-0.02145122882763866,0.021155050721242324
-0.0012974198464307416,-0.02145122882763866,0.021155050721242324
0.023273467812969826,-0.02145122882763866,0.021155050721242324
0.0038183938728995857,-0.02145122882763866,0.021155050721242324
-0.00012010235697323347,-0.02145122882763866,0.021155050721242324
-0.011091542217302484,-0.02145122882763866,0.021155050721242324
0.004052762081246403,-0.02145122882763866,0.021155050721242324
0.012040776976827197,-0.02145122882763866,0.021155050721242324
-0.016299701194428817,-0.02145122882763866,0.021155050721242324
-0.011496575613978701,-0.02145122882763866,0.021155050721242324
-0.00392410116971201,-0.02145122882763866,0.021155050721242324
-0.0018787543349006609,-0.02145122882763866,0.021155050721242324
-0.00574437977438896,-0.02145122882763866,0.021155050721242324
-0.015053864662580914,-0.02145122882763866,0.021155050721242324
-0.00770636724602813,-0.02145122882763866,0.021155050721242324
-0.003896338683240537,-0.02145122882763866,0.021155050721242324
-0.002939948335039884,-0.02145122882763866,0.021155050721242324
-0.0014612083909272503,-0.02145122882763866,0.021155050721242324
-0.009572326429454433,-0.02145122882763866,0.021155050721242324
0.020758256323450002,-0.02145122882763866,0.021155050721242324
0.010896918294472147,-0.02145122882763866,0.021155050721242324
0.008740772929017654,-0.02145122882763866,0.021155050721242324
-0.0033250413182586477,-0.02145122882763866,0.021155050721242324
0.017446087912758045,-0.02145122882763866,0.021155050721242324
-0.0074250423276726926,-0.02145122882763866,0.021155050721242324
0.0069636345739163795,-0.02145122882763866,0.021155050721242324
0.007144025233041959,-0.02145122882763866,0.021155050721242324
0.013830712405770962,-0.02145122882763866,0.021155050721242324
0.019716332988905565,-0.02145122882763866,0.021155050721242324
-0.010162087198574499,-0.02145122882763866,0.021155050721242324
0.007635282734381383,-0.02145122882763866,0.021155050721242324
-0.025897787368555258,-0.02145122882763866,0.021155050721242324
0.004635158514519479,-0.02145122882763866,0.021155050721242324
0.0053756353429564195,-0.02145122882763866,0.021155050721242324
0.0008233443312384662,-0.02145122882763866,0.021155050721242324
-0.010518725812452868,-0.02145122882763866,0.021155050721242324
-0.0020997729520027676,-0.02145122882763866,0.021155050721242324
0.004103472164317873,-0.02145122882763866,0.021155050721242324
-0.0026309162699680744,-0.02145122882763866,0.021155050721242324
-0.011221936467748784,-0.02145122882763866,0.021155050721242324
-0.004215212402649756,-0.02145122882763866,0.021155050721242324
0.0071803239907499575,-0.02145122882763866,0.021155050721242324
0.020993857054842222,-0.02145122882763866,0.021155050721242324
-0.0018636580898297628,-0.02145122882763866,0.021155050721242324
