index,t,gap,rho_local,norm_height,s_unfolded,montgomery_local,gue_distance,cluster,regime
7127,7377.190089317,2.1426956890009023,1.159398987494943,1.0351045445933773,2.484239212337425,0.0,0.0767758967762726,0,R3
7128,7379.332785006,0.6468180469992149,1.1105060697087787,1.0352599305563974,0.7182953671898062,0.0,0.0801877206470321,1,R1
7129,7379.979603053,0.4844085200002155,1.1203704116310975,1.0352054429868145,0.5427169729502521,0.0,0.0761046581820122,1,R1
7130,7380.464011573,1.072920518000501,1.1365865420372223,1.0351281923664797,1.2194670214349748,0.0,0.0758314352932538,1,R1
7131,7381.536932091,0.6857812660000491,1.1198753963204435,1.0351334920896087,0.7679895670509405,0.0,0.0591107161519945,1,R1
7132,7382.222713357,0.9508103669995762,1.1101104969797595,1.0350845083226303,1.0555045690434073,0.0,0.0659066669680752,1,R1
7133,7383.173523724,1.0288724809997802,1.1228800537600934,1.0350726936385812,1.155300386777314,0.0,0.0657319478012243,1,R1
7134,7384.202396205,0.7221168619998934,1.1242674280255036,1.0350718245311186,0.8118524671744677,0.0,0.0589810355008032,1,R1
7135,7384.924513067,0.8281205850007609,1.1563957160112246,1.035027962588227,0.9576350968355892,0.0,0.0657963671661759,1,R1
7136,7385.752633652,0.7089188619993365,1.121203914616092,1.0349989677202915,0.794842603218841,0.0,0.0659001838619137,1,R1
7137,7386.461552514,1.0808681280004748,1.0808547989875288,1.0349532790407734,1.16826150322198,0.0,0.0659860611146268,1,R1
7138,7387.542420642,1.087114414000098,1.1716126287247357,1.0349597114936957,1.273676976311205,0.0,0.0658289646772539,1,R1
7139,7388.629535056,0.9549742359995436,1.139449822482618,1.0349670170970724,1.0881452236851534,0.0,0.074974782652519,1,R1
7140,7389.584509292,1.0796684480001204,1.0936187288172814,1.0349558136263306,1.1807456356460186,0.0,0.0657491035680891,1,R1
7141,7390.66417774,0.7760819879995324,1.1310007182703374,1.034962075023106,0.8777492858641425,0.0,0.0590196107570617,1,R1
7142,7391.440259728,0.7204736410003534,1.1359695205164946,1.0349258274612152,0.8184360965119445,0.0,0.0799270484558193,1,R1
7143,7392.160733369,0.8278721599999699,1.1000702270037084,1.0348818050355593,0.9107175149812172,0.0,0.0589828746473829,1,R1
7144,7392.988605529,0.1846638019997044,1.1449328463092567,1.0348528283215286,0.2114276524338106,0.0,0.0676652880190612,1,R1
7145,7393.173269331,1.5383485440006552,1.105364581578912,1.0347338375550734,1.7004359946618128,0.0,0.0714622883924677,0,R3
7146,7394.711617875,0.9823445049996736,1.130180434234249,1.0348043126049538,1.1102265392281594,0.0,0.079865393494755,1,R1
7147,7395.69396238,0.7093112069997005,1.1336637031458323,1.0347969724891564,0.8041203696101207,0.0,0.0750373982598783,1,R1
7148,7396.403273587,1.1286600780003937,1.1409594177216889,1.0347514372673474,1.287755345401045,0.0,0.0751209554277608,0,R3
7149,7397.531933665,1.21998709699983,1.123258474878522,1.0347645731801651,1.3703608459475043,0.0,0.0659023758161067,0,R3
7150,7398.751920762,0.4684660580005584,1.099005973780357,1.0347904784282518,0.514846996255949,0.0,0.0666519536139605,1,R1
7151,7399.22038682,0.6084327209991898,1.1328707571440986,1.0347112832918473,0.6892756373095963,0.0,0.0668378466754894,1,R1
7152,7399.828819541,1.5253616620002504,1.1415027750580096,1.0346516805845916,1.741204570140383,0.0,0.0661417174882184,0,R3
7153,7401.354181203,0.3164884160005385,1.1404344215022215,1.0347202825671746,0.3609342836137287,0.0,0.0601761610480083,1,R1
7154,7401.670669619,1.3474211989996547,1.118167299018312,1.0346198867233716,1.5066423227254595,0.0,0.060193690777057,0,R3
7155,7403.018090818,0.4308321999997133,1.092758268172798,1.0346636045867226,0.4707954487447633,0.0,0.0669343668643944,1,R1
7156,7403.448923018,0.6545456520007065,1.1427443848731087,1.0345792234513695,0.7479783684669151,0.0,0.0669648383688356,1,R1
7157,7404.10346867,0.9680592209997484,1.1341327136735526,1.0345261238885008,1.09790763130915,0.0,0.0659670624314445,1,R1
7158,7405.071527891,1.3633480079997753,1.1101526052899784,1.0345168382077397,1.5135243429978529,0.0,0.0749644703575426,0,R3
7159,7406.434875899,1.3478966210004728,1.1332268840512818,1.0345627707639335,1.5274726878396172,0.0,0.0799721906645599,0,R3
7160,7407.78277252,0.5356697279994478,1.1417099789622094,1.0346065324748603,0.6115794738849419,0.0,0.0756209080933667,1,R1
7161,7408.318442248,0.6425808430003599,1.1433141485846123,1.0345368582946517,0.734671769411739,0.0,0.0664924243371081,1,R1
7162,7408.961023091,0.7368870089994743,1.0821521378252803,1.0344821311213348,0.7974238521244579,0.0,0.0702456313553012,1,R1
7163,7409.6979101,1.177106539000306,1.1341779497283144,1.0344405849644005,1.3350482810151592,0.0,0.0591514368224259,0,R3
7164,7410.875016639,0.6005621619997328,1.1193853962721512,1.034460499251675,0.6722605136961307,0.0,0.059311982034495,1,R1
7165,7411.475578801,0.7377658510004039,1.1495691515091264,1.0343999412143754,0.8481128633469429,0.0,0.0660815753746156,1,R1
7166,7412.213344652,1.1152382259997466,1.1128509425219155,1.034358546560424,1.241093910940287,0.0,0.0659451872429341,1,R1
7167,7413.328582878,1.0902319100005116,1.1297204977857296,1.034369831572206,1.2316573360676646,0.0,0.0918381387639613,1,R1
7168,7414.418814788,0.7618353709995063,1.1211290521249728,1.034377624830915,0.8541157673639536,0.0,0.0658751725907753,1,R1
7169,7415.180650159,1.0888542000002417,1.1244888087509632,1.0343396080567722,1.2244043622617549,0.0,0.0749879275105486,1,R1
7170,7416.269504359,0.4438873580002109,1.1413288550626517,1.0343472112076708,0.5066214500831662,0.0,0.0757633510369476,1,R1
7171,7416.713391717,1.5971175059994491,1.1284024036899152,1.0342648712476643,1.802191232745021,0.0,0.0805221871164613,0,R3
7172,7418.310509223,0.6775891309998769,1.1080740510268852,1.0343433504215005,0.7508189333188204,0.0,0.0660283478299035,1,R1
7173,7418.988098354,0.549518669000463,1.116010890461029,1.0342936147154609,0.6132688191161663,0.0,0.066513180719357,1,R1
7174,7419.537617023,0.8782962519999273,1.1594720476790334,1.0342260408451351,1.0183599537751762,0.19999999999996,0.0663515572831727,2,R2
7175,7420.415913275,1.0048685390001992,1.1188616940650191,1.0342043084703834,1.124308915858404,0.1666666666666388,0.0590425912504479,2,R2
7176,7421.420781814,0.3861808080000628,1.090392190907311,1.0342002204311596,0.4210885373215441,0.0,0.0671518125069598,1,R1
7177,7421.806962622,1.103724785999475,1.1218275404555746,1.0341099293050022,1.2381888620176464,0.0,0.0672450083902881,1,R1
7178,7422.910687408,1.3100480250004694,1.1617445413790233,1.0341196276689886,1.5219411419886657,0.0,0.0659183384377159,0,R3
7179,7424.220735433,1.0854703300001347,1.1389508791869272,1.0341580631610252,1.2362973866849776,0.0,0.0749955797280759,1,R1
7180,7425.306205763,0.7364100019995021,1.1253612581889552,1.0341652097162952,0.8287272863930907,0.0,0.0658590645766422,1,R1
7181,7426.042615765,0.9677425500003664,1.0901677843676083,1.0341237454066283,1.0550017515721593,0.0,0.0658216905226693,1,R1
7182,7427.010358315,0.6085238569994544,1.157411937590029,1.0341145026893623,0.7043127763994962,0.0,0.0661296789522759,1,R1
7183,7427.618882172,0.5053644420004275,1.1249594606936992,1.0340552529823193,0.5685145101265732,0.0,0.0668610524780243,1,R1
7184,7428.124246614,1.2266425190000518,1.103718374838941,1.0339816601634186,1.3538678875790822,0.0,0.0667027436836617,0,R3
